wavelength spec_bulge1 spec_bulge1_unc spec_bulge2 spec_bulge2_unc spec_bulge3 spec_bulge3_unc spec_bulge4 spec_bulge4_unc spec_disk spec_disk_unc spec_clump1 spec_clump1_unc spec_clump2 spec_clump2_unc spec_clump3 spec_clump3_unc
4905.3693 4.1492320587433704e-05 4.034005579129569e-06 0.00013194639579167114 1.4678912526560412e-05 0.00010554360344980806 9.356459052763072e-06 0.00011371300003773944 1.113023403850833e-05 9.404819055587824e-05 9.370954012452497e-06 0.00030948462708113887 2.573884266340559e-05 0.00019176165745736883 1.9103817914867186e-05 0.0003780597077685657 3.7109395023447655e-05
4906.2695 4.1660294510420755e-05 4.0264735232876745e-06 0.00015764316162711228 1.4689070472538015e-05 8.669768575718509e-05 9.357771997830688e-06 0.00010541238694112443 1.1121061071545384e-05 7.71053077035532e-05 9.389458160541975e-06 0.0002100451120403302 2.590046943166693e-05 0.00018555829144892017 1.9201427303132766e-05 0.00041503026748642655 3.723558115201801e-05
4907.1696 3.445900767085149e-05 4.016074924677896e-06 0.0001513109988944751 1.4687321225756239e-05 9.952900947236026e-05 9.351698075134892e-06 0.00010482148155366129 1.1104179821763066e-05 9.801789033859127e-05 9.398044980548753e-06 0.000267244283137268 2.6073506298104054e-05 0.00018850747255759725 1.930240881342343e-05 0.00034930851332382127 3.7366249391614654e-05
4908.0702 4.431416436234439e-05 4.001756753195033e-06 0.00014228292469967241 1.4669970750776323e-05 9.292032499223606e-05 9.335863751903733e-06 0.00011434039362351355 1.1076974657613088e-05 0.00011708519114306774 9.389227250434781e-06 0.0002425955971263501 2.6113121636635625e-05 0.0001730106720079435 1.932025374848418e-05 0.00039234711662078803 3.738517475219151e-05
4908.9704 4.333873564124503e-05 3.984316136307452e-06 0.0001451325625619535 1.463861299939243e-05 8.794436590564114e-05 9.311464567768453e-06 0.00010337912938678846 1.1041174761641617e-05 9.355154897587001e-05 9.36212616993786e-06 0.00026818910292948823 2.5995907820109272e-05 0.00018468807453104187 1.92433882450002e-05 0.000354518346418805 3.7273906640863385e-05
4909.8705 3.740261725008606e-05 3.966292812014582e-06 0.00014562508023182157 1.460000713261336e-05 9.987899925416639e-05 9.283149972233104e-06 0.00010527903842345309 1.100262347695113e-05 8.728086294257787e-05 9.324039434587297e-06 0.00028551981788137604 2.578073644604398e-05 0.00021528916710376232 1.9109583412010626e-05 0.00036858247329413105 3.709096577756476e-05
4910.7707 3.823037390893064e-05 3.951092319875079e-06 0.00016007125864931848 1.4563845857422434e-05 0.00010478925987976142 9.257469088568553e-06 9.013290138618384e-05 1.0969277416803564e-05 8.526262431330637e-05 9.288060974359886e-06 0.00023485600369377137 2.5550184930358574e-05 0.0001847896015234205 1.896679021463189e-05 0.00041252562819868075 3.691034599990753e-05
4911.6708 4.07212679104455e-05 3.941539084882117e-06 0.0001474785586617587 1.4538999890065282e-05 9.0867094351675e-05 9.240269487394087e-06 0.00011313144417773134 1.0947915350429072e-05 9.32279152067853e-05 9.267653160460398e-06 0.00023248791702558885 2.542172020444479e-05 0.0001930359333506941 1.8884521232188325e-05 0.0003410721421797109 3.6813080070026396e-05
4912.5714 4.0820548816457156e-05 3.938416668962212e-06 0.00016418459698721693 1.452956232569519e-05 9.251611855109065e-05 9.233989497249485e-06 0.00010131468215998898 1.0940790273096232e-05 9.019864577959995e-05 9.270687407071251e-06 0.00021709191133047662 2.5474877762212443e-05 0.00017586703542440892 1.8915010145359058e-05 0.00038248197712683924 3.684887241151211e-05
4913.4716 4.502920503803547e-05 3.9396639166043365e-06 0.0001682885551066233 1.4532414070555795e-05 8.072997652819303e-05 9.236038993500988e-06 9.428172466804473e-05 1.094372890559573e-05 0.00011347147249410456 9.29573019469694e-06 0.0002503384579908766 2.5645785248136997e-05 0.00020904767395927334 1.9021054394577377e-05 0.0003378739782137998 3.697135248895287e-05
4914.3717 4.126384387493292e-05 3.9405964382008375e-06 0.00011549071595621041 1.4537295573009139e-05 9.602896899431977e-05 9.238946005525792e-06 0.00010977884502334115 1.094651677206235e-05 0.00010384840607482486 9.331966961555905e-06 0.0002422451924285957 2.5811868881153625e-05 0.00022322847501241169 1.9124159226481963e-05 0.00037936339178761664 3.7092163740263444e-05
4915.2719 3.532207289439717e-05 3.935223542132715e-06 0.000136543255895133 1.452969989064615e-05 9.053829490696784e-05 9.232461716309926e-06 0.00010100035765740426 1.0935748626530602e-05 9.066663197685644e-05 9.362455359798878e-06 0.00022088153442144652 2.5950438775324014e-05 0.00020698321575176513 1.920763052772282e-05 0.0003840594299589427 3.7191088339374786e-05
4916.172 4.048852885520578e-05 3.918230671937961e-06 0.00015591331480291823 1.4495638798492946e-05 8.062639445254444e-05 9.20693473513555e-06 9.296443821439542e-05 1.089921237222897e-05 0.00011121637368800787 9.369340399324416e-06 0.00021770167057042335 2.6087349407113553e-05 0.00017883774852805423 1.9287682936656066e-05 0.0003608350908143697 3.728214935321468e-05
4917.0726 4.695752649659021e-05 3.886949026124628e-06 0.00012187018160455585 1.4426660883430804e-05 0.00010931647765643625 9.15680495469745e-06 0.00010296524454819662 1.0830312120789725e-05 0.00010748755356234449 9.339767648750296e-06 0.000299980057014206 2.6154671593329808e-05 0.00021095271993102076 1.9323816444459475e-05 0.0003598802043912403 3.7314392605547874e-05
4917.9728 4.51704155794997e-05 3.842723999463951e-06 0.00015715379895739755 1.432359059144535e-05 9.415001906087522e-05 9.083157295374153e-06 0.00011716865563161661 1.0731221993120419e-05 9.950056869737419e-05 9.270984260235092e-06 0.00022408794009269213 2.6039373277924943e-05 0.00019053431172858765 1.9246413613050722e-05 0.00036274505627891977 3.72031188684151e-05
4918.8729 4.03290447900467e-05 3.790911746528297e-06 0.00014355812137830528 1.4197126736384738e-05 8.35892194863868e-05 8.994019241375973e-06 9.795819930069858e-05 1.0613070877548361e-05 7.323299070684036e-05 9.172520847400756e-06 0.0002229840416624548 2.5710307622871352e-05 0.0001691570137249469 1.903979876818387e-05 0.000405782856650642 3.692762903086055e-05
4919.773 3.376872916960376e-05 3.739700747349041e-06 0.00015338947132568538 1.4065613923895453e-05 8.662992502839259e-05 8.90265733554181e-06 0.00010434991857633255 1.049356625430431e-05 0.0001059752104732882 9.064035215865627e-06 0.0002736055718620205 2.526918959286828e-05 0.00018745623462741067 1.8767291506055512e-05 0.0003924672205904074 3.65613218041774e-05
4920.6732 3.3912029227784916e-05 3.6980208515179835e-06 0.00015096565716727636 1.3950529314016612e-05 6.905084903288512e-05 8.824275082687047e-06 9.776494207961635e-05 1.0392590160551257e-05 0.00010294921497834949 8.968959404623835e-06 0.00028005962164811367 2.488913546748691e-05 0.00015813611329627069 1.8531518644136572e-05 0.00039819149197520374 3.623309505023458e-05
4921.5738 3.71686716678164e-05 3.6732964070721937e-06 0.00013483050175130864 1.3871321160290704e-05 8.419758773194598e-05 8.772308783601373e-06 9.88480145830018e-05 1.0327353754642219e-05 8.618246568413334e-05 8.906583186889159e-06 0.00024541411544616636 2.4722518716608744e-05 0.00014696353526084192 1.842391170058264e-05 0.0002974461097359797 3.6067924585242425e-05
4922.474 3.11134803235427e-05 3.669830026502127e-06 0.00014497569789635595 1.3841362677444414e-05 8.65987640477077e-05 8.755596351893245e-06 9.75788179754431e-05 1.0308782800583713e-05 8.252597596115826e-05 8.88651564036893e-06 0.00020613320770422873 2.4817365931124266e-05 0.00015917123578917545 1.8475384803482012e-05 0.00037179853884790044 3.610787903579819e-05
4923.3741 3.636532025921746e-05 3.6881857625621977e-06 0.00013126319726627757 1.386572780533795e-05 9.481776845031325e-05 8.776956783869921e-06 0.00011110396959661523 1.0339846045038254e-05 8.370426117843452e-05 8.907882745805223e-06 0.00025639183411123106 2.50333621457701e-05 0.00017371392485996586 1.8602961646603062e-05 0.00029248319507647067 3.624208742455464e-05
4924.2742 3.6540031523924305e-05 3.725709153221183e-06 0.00013478130883759476 1.394144321710866e-05 9.797439339018151e-05 8.833576185084445e-06 0.00011155451887876387 1.0416275213117413e-05 8.607099134947862e-05 8.963162529586024e-06 0.00027894370394343 2.5154141894226444e-05 0.00017679825940869557 1.8677107668661497e-05 0.00040040051381629607 3.631019430674773e-05
4925.1744 4.169885629710238e-05 3.777561422374676e-06 0.00013796952305770806 1.4058948596040126e-05 8.83864590230138e-05 8.918255009126432e-06 9.876868284506321e-05 1.0528384285207437e-05 8.960245971164339e-05 9.042863271873349e-06 0.0002428236718575567 2.516747851102404e-05 0.00018301731840965398 1.869006987745416e-05 0.00039117714260489565 3.631621230820995e-05
4926.075 4.417839917546223e-05 3.837865043586213e-06 0.00012701547621370214 1.4204228248069503e-05 0.00010039513181556082 9.021046645746274e-06 0.00011318672036374994 1.066329355579111e-05 8.592986978859577e-05 9.138116320225243e-06 0.0002837874753107874 2.5259522909953263e-05 0.00022555487959994395 1.8753075171351475e-05 0.00039590597472351663 3.640837966916437e-05
4926.9752 4.283489165144133e-05 3.900474464154869e-06 0.0001552918017506254 1.4360695471918007e-05 8.119584950955782e-05 9.130584967954185e-06 0.00011850546123871514 1.0806601537722944e-05 8.954688584847205e-05 9.240373657105807e-06 0.0002386601111457207 2.551274550785959e-05 0.00021106991434177564 1.891019294205314e-05 0.0004270429220175721 3.6633316193257944e-05
4927.8753 3.492212116509734e-05 3.959643716747681e-06 0.0001422115617449581 1.4511488845878044e-05 8.34360374006394e-05 9.23556628122993e-06 0.00012498934002381107 1.094413589491085e-05 9.564211742053893e-05 9.340450450608338e-06 0.0003179996414479038 2.579891920470578e-05 0.00021346720638462297 1.9077992870381154e-05 0.0003693915062517586 3.686941537877665e-05
4928.7754 3.912376680116137e-05 4.010267776827064e-06 0.00017091466773545833 1.4641111859771552e-05 8.241835747933262e-05 9.325689818215719e-06 0.00011516548482971572 1.1062945222123242e-05 8.817636672060355e-05 9.428102453710672e-06 0.00026787847308827384 2.5992526996505135e-05 0.00017223010192946945 1.9185579931841908e-05 0.0002659185464684862 3.701868005232622e-05
4929.6756 4.332928594874967e-05 4.048224531001124e-06 0.00014552233822230965 1.4737265087313464e-05 9.256447434052517e-05 9.392744809073094e-06 0.00011884549722313878 1.115252593107477e-05 9.09783295549457e-05 9.49336272979437e-06 0.00033266593165733516 2.611026101644927e-05 0.00019987137810240787 1.9251204053193934e-05 0.0003592634954471892 3.71062830498973e-05
4930.5762 3.811019167415298e-05 4.070770539799733e-06 0.00012157775713167771 1.4792440545025881e-05 9.136972208140755e-05 9.431605542328076e-06 0.00011060791541318894 1.1206030785725598e-05 9.916942628076658e-05 9.5288141021696e-06 0.0002680256210694254 2.6191335215237818e-05 0.0002022917991207289 1.929855006137558e-05 0.00039204565754820246 3.7165757951279066e-05
4931.4763 3.6131620917988314e-05 4.076897142567973e-06 0.0001458687701648981 1.4804920027612226e-05 0.00010095657772457325 9.440908585004928e-06 0.00011271964356385464 1.122116836528559e-05 9.629270681808538e-05 9.531756277446433e-06 0.00025923295121540535 2.621710138080725e-05 0.0001607557754993769 1.9314857790849156e-05 0.00040284833519843436 3.7179229600000624e-05
4932.3765 4.544231268185806e-05 4.067553485074616e-06 0.00014205499155937936 1.4778991186649584e-05 8.713857903209268e-05 9.423272335776615e-06 0.0001224098238193056 1.1200606673986939e-05 9.409666129692214e-05 9.505598649714627e-06 0.00025645697632967917 2.615988023531801e-05 0.00020247148154575284 1.9282259337793224e-05 0.00039987813910422683 3.712194519702319e-05
4933.2766 3.730590736623705e-05 4.045410883047737e-06 0.00014367500484859636 1.4723760633094722e-05 9.013342771222414e-05 9.384585757985587e-06 0.00011327426321985932 1.115119830082122e-05 8.6920098061211e-05 9.459381053799061e-06 0.0003099521231340471 2.597532563615959e-05 0.00019029556557737982 1.9170750965693806e-05 0.0002869982183067201 3.696293787961671e-05
4934.1768 4.058220574547055e-05 4.014369093251691e-06 0.0001392396298321542 1.46512132588002e-05 0.00010910739620284321 9.332791175940302e-06 0.00010334894134064577 1.1082585383116445e-05 9.426367705057732e-05 9.405074432849848e-06 0.0002401604164625714 2.5682926564705928e-05 0.00019579249849362534 1.8992119571807405e-05 0.00036105125993486187 3.672885068912669e-05
4935.0774 3.9657942469251435e-05 3.978950048133025e-06 0.0001603190747127976 1.4574031377180918e-05 9.811483595340306e-05 9.276490712571494e-06 0.00010800067682565079 1.100557077239379e-05 9.208187533126906e-05 9.353404963012546e-06 0.000251176472520834 2.548787073508688e-05 0.00022383144521855318 1.8873299405873572e-05 0.000363134227991967 3.658157791417627e-05
4935.9775 3.3579655705883306e-05 3.943863126848977e-06 0.00013629218184977177 1.4503984798824748e-05 8.921497411044747e-05 9.223923962751686e-06 9.584884727401226e-05 1.0930947217748377e-05 9.341948669783356e-05 9.310627924387319e-06 0.00022938475466969315 2.5562838190589632e-05 0.00018852607886675392 1.891834805649353e-05 0.00036732586389328096 3.6646468348315054e-05
4936.8777 3.658798646716226e-05 3.913577414216729e-06 0.00014533436279402616 1.4450713017182478e-05 9.19130712219674e-05 9.182145215614816e-06 0.00010427996777349281 1.0868478604868414e-05 9.2985205924008e-05 9.278265004760234e-06 0.0002238051252961258 2.575656956975427e-05 0.000191324507996547 1.9032920713116483e-05 0.00029418194498248676 3.6802330408648085e-05
4937.7778 4.694039908504358e-05 3.8921845972413905e-06 0.00012229842282422454 1.442155709388174e-05 9.870453161039597e-05 9.15687084547721e-06 0.00011070494017931312 1.0826653377408395e-05 7.447016840637624e-05 9.256415706417236e-06 0.0002825203794474743 2.578613090811354e-05 0.00022316419029577022 1.9044435015832912e-05 0.0004102745055214389 3.682899891361916e-05
4938.678 3.39573633248435e-05 3.883057050186876e-06 0.00014953657955422194 1.4421333353989186e-05 9.751731726812564e-05 9.15219520200409e-06 0.00010534846069432859 1.081211116479041e-05 0.00010831029794356259 9.247411351699729e-06 0.00023198640638046362 2.5594045241674877e-05 0.0001857064630747019 1.8921807308534138e-05 0.00029176735461836946 3.668045608950635e-05
4939.5786 4.753272768246926e-05 3.888384475139729e-06 0.00016023193678722425 1.4452022001567934e-05 0.00010068614022834485 9.17020323827024e-06 0.00010908470260692342 1.0828860619585083e-05 9.82735127290729e-05 9.256515966736773e-06 0.00022795910853909033 2.5375820146398366e-05 0.00021057778888488527 1.878932962340054e-05 0.000343248620920417 3.651181779260995e-05
4940.4787 4.102440570794527e-05 3.9085538843455955e-06 0.00015235095841264627 1.4512023879135759e-05 8.341008466337691e-05 9.210288881657316e-06 0.00011281557144141583 1.0877137932842642e-05 0.00011634600236764956 9.288488289281025e-06 0.0002909591881025722 2.5366935782866446e-05 0.00018848100476829166 1.8790630314955705e-05 0.00040061840827354566 3.650895977280274e-05
4941.3789 3.541357909818172e-05 3.941780150206685e-06 0.00014286556140966092 1.4595819793114849e-05 8.994622508008009e-05 9.268799971577503e-06 0.00011160135660108555 1.0952780070213966e-05 9.627839934185758e-05 9.342902411979167e-06 0.0002509879228406579 2.5611118185822243e-05 0.000207001387555606 1.89488053108301e-05 0.0003257685516519642 3.6707086473067455e-05
4942.279 3.8887513016421826e-05 3.984232206970257e-06 0.0001405212355660351 1.469434633813348e-05 8.625439946855062e-05 9.339289272468577e-06 0.00010809782571793404 1.1047596687179763e-05 0.00010621213221652341 9.412168603077775e-06 0.0002695029870813999 2.5917264447249925e-05 0.00017757170993167352 1.914380513495202e-05 0.0003583123409933966 3.695939008874176e-05
4943.1792 4.426187292475918e-05 4.030873592076961e-06 0.00015266297872997 1.4796766707454797e-05 8.966290532634216e-05 9.413820149682446e-06 0.00010405440049067048 1.1151289070898885e-05 9.580149452801038e-05 9.484084985681206e-06 0.00022496121749415255 2.6106834500951906e-05 0.00019850753894393923 1.9265214470712826e-05 0.0003903912867101477 3.712267136361938e-05
4944.0798 3.657239978480341e-05 4.076670390800541e-06 0.00011178825834612233 1.4892879115278269e-05 8.209951893727171e-05 9.484774752955776e-06 0.00010466013951625321 1.1254181518211834e-05 7.659283935236459e-05 9.547016009570224e-06 0.0002415434518769459 2.6201805642396825e-05 0.0001945733254590959 1.932396754917079e-05 0.00038864900953196433 3.7201789142306526e-05
4944.9799 3.572987017183774e-05 4.117667536910886e-06 0.00013902105410177392 1.4975236195533963e-05 8.446024807035618e-05 9.546451866138589e-06 0.00010919013803543096 1.134972487515299e-05 8.985003095237044e-05 9.594501533696595e-06 0.0002500677855725528 2.6263197621400393e-05 0.0001826034519765796 1.9356429447840454e-05 0.0003673145654602713 3.724363867559914e-05
4945.8801 4.2561458659424434e-05 4.151767995197368e-06 0.00014216585807925216 1.5040646889927857e-05 0.00012691131630259914 9.59620744247861e-06 0.00011991287082312838 1.143645186702781e-05 7.56184027279414e-05 9.627366028311025e-06 0.0003093165600229624 2.6256632333443278e-05 0.00020904902415501978 1.9345143713914337e-05 0.0003628763283421316 3.723522189025368e-05
4946.7802 4.585868079768936e-05 4.178567364371472e-06 0.00015583728729252127 1.508974856176812e-05 0.00010209556468348365 9.6341579629857e-06 9.421958761127805e-05 1.1517925006688994e-05 0.00010132908740758551 9.652544115371052e-06 0.0002706077530580978 2.61878670622066e-05 0.0001733062420679645 1.9298087494665962e-05 0.00038776338874555664 3.718681182517256e-05
4947.6804 4.504725296880497e-05 4.198752508382193e-06 0.00014468941001486284 1.5125686568906753e-05 0.00010467718473538582 9.662219538560372e-06 0.00011106608879369833 1.160174906937496e-05 8.990015880283891e-05 9.680954538685931e-06 0.00023333680857025204 2.6159782986692526e-05 0.00019669105587461467 1.9281474099377375e-05 0.0003641930985055486 3.717264847741875e-05
4948.581 4.464325447930715e-05 4.213156356296512e-06 0.0001736187861161869 1.5152083664256416e-05 9.966040340018024e-05 9.682620010192441e-06 0.00010887141828650024 1.1697700750249133e-05 0.00010843620427261303 9.727968920611194e-06 0.00023886995508052373 2.6219834137238517e-05 0.00021549828589460107 1.9324095130017555e-05 0.00033592672991430495 3.72265608457703e-05
4949.4811 4.1599391173385044e-05 4.221980211589206e-06 0.00016143336491244368 1.5171360087419728e-05 9.657383542225688e-05 9.696670149420584e-06 0.0001246598677198024 1.1815758146263696e-05 0.00010177476980500077 9.810696035280877e-06 0.0002800166756754899 2.6299602930721842e-05 0.0002059826951844463 1.9379574103055865e-05 0.00045898978879095435 3.729925323431742e-05
4950.3813 3.989163320291169e-05 4.22451157387232e-06 0.00015271924450692724 1.5184025195817518e-05 9.682394278244023e-05 9.704268384761186e-06 0.00012598237707001862 1.1965031498895922e-05 8.379833296513174e-05 9.960004037445333e-06 0.0002794155109579018 2.6348174922901514e-05 0.00018728008950563994 1.9411299757105335e-05 0.00034127387619791247 3.734894521488525e-05
4951.2814 4.111920922007892e-05 4.219268860239896e-06 0.00014078034426550317 1.5188769723841266e-05 9.186290219489087e-05 9.704019291956986e-06 0.00013285103107155217 1.2152564238194134e-05 0.00010046688280630882 1.0222690166873111e-05 0.0002854947939583287 2.6386970033369715e-05 0.00017270982178617053 1.9433057225549503e-05 0.00037795685006939534 3.739055999570303e-05
4952.1816 3.847032876195101e-05 4.204593630567555e-06 0.00015006895338026018 1.5183401740559034e-05 9.772246451690054e-05 9.693997685479784e-06 0.0001115714643992463 1.2382772442683751e-05 0.00010893035292359854 1.0665487403695851e-05 0.00025310754044609107 2.6431461807669326e-05 0.00020012164713136555 1.9466365169785872e-05 0.00041706445738079717 3.747905745943201e-05
4953.0822 4.8623717536619556e-05 4.179441496521724e-06 0.0001572248025404396 1.516618781163206e-05 9.61269158989625e-05 9.672814653993403e-06 0.00014671970138243763 1.2656703945373459e-05 9.212811761175358e-05 1.1369906526790382e-05 0.00027199060386770313 2.6537840068677965e-05 0.00019692798748656805 1.9589216141976853e-05 0.0004112583745236807 3.7889031445217194e-05
4953.9823 3.3968819497941746e-05 4.144246890871911e-06 0.00013886132564918942 1.5137366069436104e-05 8.804863874468313e-05 9.640806480070455e-06 0.00014308720382966503 1.2970809878980803e-05 0.0001100466578978245 1.2413432892357419e-05 0.0002900548798911905 2.7133714356385032e-05 0.00017984809520166264 2.0219865834576322e-05 0.0004320217538732834 3.985272318047534e-05
4954.8825 3.558937262526052e-05 4.1014339017627e-06 0.000157939948176619 1.5100278570801793e-05 9.58450200410006e-05 9.60085623619855e-06 0.00012946862487630496 1.3317155224269043e-05 0.00013770180215740168 1.3842737554484327e-05 0.0003055479662111728 2.954735865389308e-05 0.0002445213864693462 2.2654179605159755e-05 0.0004989458934637831 4.718620404820455e-05
4955.7826 4.1074421054785886e-05 4.055592330304291e-06 0.0001837473297299718 1.5061793904720358e-05 9.920118609918945e-05 9.558693117428402e-06 0.00011723731467350572 1.3682278995399903e-05 0.0001715442278015829 1.5637384126485424e-05 0.000387961527919526 3.661421468508789e-05 0.0003346680826847991 2.973811774841523e-05 0.0007126931968566292 6.845777791584137e-05
4956.6827 4.0518219609842844e-05 4.0128548770570424e-06 0.0001617763304713942 1.50313471648042e-05 9.471455686464407e-05 9.522101020846395e-06 0.0001372200318832147 1.4047484023327115e-05 0.0001825438041575492 1.7683862882672605e-05 0.0005098592378772353 5.2607489110006294e-05 0.0005468900537979987 4.580371249302393e-05 0.0010673532368421022 0.00011681548284717088
4957.5834 4.169496545371213e-05 3.979647140312213e-06 0.0001519997457791597 1.5018681068327929e-05 0.00010389426641116811 9.499164104235473e-06 0.00014810656115571888 1.4389387581198083e-05 0.00023926672670982458 1.9770735969125895e-05 0.0008157892996728067 8.07527342742447e-05 0.0007478398441893969 7.410833613398839e-05 0.0019813655044820504 0.0002021259914955868
4958.4835 3.7941659983956884e-05 3.961108702334506e-06 0.000124996767016809 1.5030730781176688e-05 0.00012143040840924435 9.495919741670584e-06 0.00011050480914571821 1.468037034354435e-05 0.00021139954776255618 2.160974695169846e-05 0.0010973344885173114 0.00011804846357036222 0.0011727677094031824 0.00011156711516835151 0.0030473114599924665 0.0003149125494016727
4959.3837 3.194850365745785e-05 3.9593907179244186e-06 0.00014344325484492483 1.5068607792066468e-05 7.968430296709491e-05 9.513999254909993e-06 0.00015329145587013044 1.489236355541878e-05 0.000224888572653228 2.2903455982400754e-05 0.001610589931575417 0.00015227807989247569 0.0013530774178902726 0.00014580813770727452 0.0038719929303927276 0.00041765080849737516
4960.2838 3.926992551523851e-05 3.972916307238142e-06 0.00013202140745915118 1.5126185973108738e-05 9.59473107272466e-05 9.549551140087559e-06 0.00015065164199627 1.4999435351526847e-05 0.00023985332240207153 2.3415914928945555e-05 0.0014199224905418473 0.00016705497121881428 0.001822734498765616 0.00016042241305201755 0.004395723895116078 0.0004610743859806284
4961.1839 4.288051898649893e-05 3.996673307195099e-06 0.00017418958644271768 1.519108836680748e-05 0.00011277836046521505 9.593880836915024e-06 0.00012917159547000043 1.4982736008017287e-05 0.00022818908789185255 2.304398082569369e-05 0.0015763668622843497 0.00015409040866611422 0.0014402716208490626 0.00014727241325637074 0.004514657888247155 0.0004211677429646531
4962.0846 3.808739647349753e-05 4.023658891705387e-06 0.0001598558945851187 1.5247953150379057e-05 9.55894264294206e-05 9.635806020955646e-06 0.00015255686465946144 1.4834714486663582e-05 0.00018414541879412308 2.1849101084394267e-05 0.0013089077382489073 0.00012047243973577147 0.0012168193966362172 0.00011356501349646896 0.0029175332906126905 0.00031984230639083
4962.9847 4.499318933348691e-05 4.046838339072603e-06 0.0001522267998137298 1.5282681849167812e-05 0.00010127078879876582 9.664760094033435e-06 0.00015342435037327606 1.4562603197072813e-05 0.00016342021965751383 2.0043923486563632e-05 0.0008918353133930844 8.264501487129113e-05 0.0007926338490897973 7.573033693674399e-05 0.002031530553304138 0.00020633387359639187
4963.8849 3.9664870563571574e-05 4.061182352655143e-06 0.00014875770797301944 1.528661457630475e-05 0.00010803121243853939 9.673898464393073e-06 0.00014050994823544053 1.4188034316747249e-05 0.00019247776311517522 1.792507638398428e-05 0.0005644559201031426 5.3654709694360576e-05 0.00047884701159202673 4.675336614444585e-05 0.0011218598995888845 0.00011943689291257428
4964.785 4.715565535168095e-05 4.064759901130731e-06 0.0001534219041917185 1.5258516948154219e-05 0.00010732750569642392 9.661638424555629e-06 0.00014846007764539375 1.374465256130753e-05 0.0001700903872503483 1.579576748513505e-05 0.00035313019932348177 3.702705081508521e-05 0.0002804503737747538 3.0145219869101126e-05 0.0006413585083919134 6.965964980930479e-05
4965.6851 4.0942695982132124e-05 4.0589033817780215e-06 0.0001379889171975033 1.5204487058147912e-05 9.583301043464493e-05 9.631695219876232e-06 0.0001378241629593576 1.327241558891923e-05 0.0001458842991207514 1.3894554032027308e-05 0.00034567931163549654 2.954878394299859e-05 0.000260862821912492 2.271572745080658e-05 0.000524831692645232 4.749751320405839e-05
4966.5858 3.018993315209082e-05 4.0473881417418895e-06 0.00013686201321266503 1.5135792561054665e-05 0.000104169785204536 9.591590351311749e-06 0.00014964446272253853 1.281092077720468e-05 0.00010633740674405092 1.2359181620080488e-05 0.00030452159678968964 2.680502180076999e-05 0.00019403425795855392 2.0039481399399516e-05 0.00044597222112967674 3.9643625045548095e-05
4967.4859 3.710390594585695e-05 4.035126879743849e-06 0.0001666989208049772 1.5065923868986497e-05 9.161188574828952e-05 9.550525374278895e-06 0.00010638175710426788 1.2394581022851002e-05 0.00011829077992024298 1.123044052102773e-05 0.00026083236211335597 2.598008637956264e-05 0.0001929390534959387 1.9257716049154376e-05 0.00035725791917701655 3.740818898550915e-05
4968.3861 3.5346270201276376e-05 4.026732947089986e-06 0.0001607764636880935 1.5007195031212895e-05 9.649919211036497e-05 9.516963989065435e-06 0.00010490587893444503 1.2046585514685342e-05 0.00010347377202280638 1.0471694922165648e-05 0.0002535033749218888 2.580401587620411e-05 0.00018307557038772148 1.9088791020506774e-05 0.00032521721019529394 3.691511911616431e-05
4969.2862 3.798704849219751e-05 4.025474756111696e-06 0.00017882403460397792 1.4968600877732627e-05 0.00010353139493901137 9.497037816836396e-06 0.00012584962693518859 1.1778616230843668e-05 9.954527566556076e-05 1.0008357635582673e-05 0.00023508785693420608 2.5804300111612677e-05 0.00020481232230534806 1.9079075193015786e-05 0.00041953218388266465 3.685857292988451e-05
4970.1863 4.1965438269909156e-05 4.0326569197552e-06 0.0001414785558832404 1.4954436837841807e-05 9.990957622173638e-05 9.4935468787129e-06 0.00011563325509651025 1.1590851976167667e-05 9.341316860234919e-05 9.756532929282528e-06 0.00021293599049688181 2.5844902143246945e-05 0.00020642540287885256 1.910153422508528e-05 0.00032309304898754356 3.689177355576293e-05
4971.087 3.589908594836862e-05 4.047519717663201e-06 0.00014912887440019537 1.496407121809893e-05 9.991792313114815e-05 9.505795467795517e-06 0.00010703859279617727 1.1474240833228762e-05 9.068742595272092e-05 9.64239233092271e-06 0.00027621831219368215 2.5899822915560046e-05 0.00022724134015413602 1.9131541708611464e-05 0.0004239309915238384 3.69403203344163e-05
4971.9871 3.5448997449272425e-05 4.067486798622322e-06 0.00013730737568569239 1.4992470801945496e-05 7.879809001442083e-05 9.529978800198282e-06 0.00012660055461873474 1.1413720016432465e-05 0.00010253538866569435 9.6097738081224e-06 0.0002514237227305896 2.5972525011085667e-05 0.00019756564950986814 1.9172747332607167e-05 0.00031212977707328405 3.699844427943669e-05
4972.8872 4.312571786755319e-05 4.088812378595007e-06 0.0001500096192441762 1.5031417827778929e-05 8.204721237022566e-05 9.560115103101131e-06 0.00012104770381611087 1.1390943433640507e-05 8.907272913935029e-05 9.619294919723233e-06 0.00019471682254252693 2.6070890824849145e-05 0.0002032851336898429 1.9229262540446148e-05 0.00040517971216971966 3.707053953337358e-05
4973.7874 3.943920869597853e-05 4.107233744229602e-06 0.00016895018799793472 1.507086946481612e-05 9.862642377190289e-05 9.589051604436694e-06 0.00012112527101701518 1.1387376138501464e-05 0.00010644132902559544 9.644719524391314e-06 0.00025836095876205175 2.6173481217774635e-05 0.00018329254851160993 1.9287420523954797e-05 0.00035969424149023116 3.7141818986973185e-05
