wavelength spec_bulge spec_disk spec_clump1 spec_clump2 spec_clump3
93000.0 4.579387494800823e-06 5.822207587097272e-05 9.814690236415737e-06 1.4436978128514442e-05 1.7790614113001826e-05
93400.0 4.5860431843815305e-06 5.748764378819938e-05 9.67917389931072e-06 1.424215922693923e-05 1.7558088769201717e-05
93800.0 4.594612989148804e-06 5.679236021152759e-05 9.56420472051572e-06 1.406978702541945e-05 1.7350007288368417e-05
94200.0 4.593205526834286e-06 5.629401874970059e-05 9.485551612238396e-06 1.3950208197793383e-05 1.7200736020340705e-05
94600.0 4.604289350060497e-06 5.581141480060795e-05 9.407308064495734e-06 1.3831597143190662e-05 1.7055934704383878e-05
95000.0 4.6017781662417054e-06 5.5486539805042574e-05 9.357472407026273e-06 1.3755293495047457e-05 1.696010615604774e-05
95400.0 4.602568921532533e-06 5.517585079064628e-05 9.309481624349708e-06 1.3681862090640951e-05 1.6868867584905995e-05
95800.0 4.604646004032863e-06 5.497143360653882e-05 9.279621768153071e-06 1.3635362681512587e-05 1.680945940663007e-05
96200.0 4.601774944564748e-06 5.479426274795206e-05 9.255883686002271e-06 1.359740843161486e-05 1.6757664985056802e-05
96600.0 4.608699498928244e-06 5.4695376954135086e-05 9.245027935722795e-06 1.357856851831979e-05 1.673240193790607e-05
97000.0 4.611564345177207e-06 5.4652279256262935e-05 9.24759830947923e-06 1.3576910015485596e-05 1.67233151327729e-05
97400.0 4.606665656691873e-06 5.4650660024138764e-05 9.263244225657319e-06 1.3592079943159293e-05 1.673531205895687e-05
97800.0 4.615052195925676e-06 5.475244878393293e-05 9.307856399014984e-06 1.3643106479172774e-05 1.6786958817761873e-05
98200.0 4.61561014798951e-06 5.4876406787854006e-05 9.382853919239492e-06 1.3724960817541253e-05 1.6868162814463702e-05
98600.0 4.626673880413557e-06 5.5163490084783885e-05 9.526713633839158e-06 1.388503370713386e-05 1.703490336669243e-05
99000.0 4.642575428294601e-06 5.552556669038759e-05 9.757802420015575e-06 1.413230632749601e-05 1.7288266842480124e-05
99400.0 4.663269542572055e-06 5.610668263777982e-05 1.0146573697138715e-05 1.4544774043728188e-05 1.7709781711115065e-05
99800.0 4.715750978680253e-06 5.6913581261005435e-05 1.0757873797298564e-05 1.5182544412224853e-05 1.8361257380061284e-05
100000.0 4.746739726281584e-06 5.739888845698284e-05 1.1175928023506925e-05 1.561293829582133e-05 1.8793622955229693e-05
100900.0 5.022168206371031e-06 6.121121294922552e-05 1.4507788843279286e-05 1.9030416272820747e-05 2.2255282741968892e-05
101900.0 5.679206899113737e-06 6.911216943836609e-05 2.2152525373806112e-05 2.678803297995012e-05 3.0071538534990305e-05
102800.0 6.614672092020183e-06 8.018887053190622e-05 3.299122701566743e-05 3.777334792838143e-05 4.113582284199295e-05
103800.0 7.769764074303097e-06 9.394236895990454e-05 4.638267150317273e-05 5.135262809635457e-05 5.4817297362496145e-05
104700.0 8.436947085042375e-06 0.00010366005377573196 5.4487470086271804e-05 5.9707434457622774e-05 6.331200895215121e-05
105700.0 8.331587440065049e-06 0.00010703320204076493 5.4188042428381436e-05 5.976421697665453e-05 6.356840669374434e-05
106700.0 7.407664359692734e-06 0.0001043186752756563 4.508388473184459e-05 5.118208630541979e-05 5.52825403217601e-05
107600.0 6.322044642830477e-06 0.00010107585655225243 3.440779866236965e-05 4.1111688891045466e-05 4.555809039243055e-05
108600.0 5.334564164002707e-06 0.00010367882522723724 2.569810608254859e-05 3.34078887614245e-05 3.84312943833303e-05
109600.0 4.761180462550089e-06 0.00012092845414967737 2.3387281556397715e-05 3.297869649062793e-05 3.908686189545916e-05
110700.0 4.489508401827549e-06 0.000167400047581469 2.883351975763761e-05 4.248539496706836e-05 5.093895023770046e-05
111700.0 4.390069151639878e-06 0.0003135630156026877 5.255528000658314e-05 7.840652070948515e-05 9.392018502428769e-05
112700.0 4.3378565171340295e-06 0.00044160875399637615 7.372060063304236e-05 0.00011022651757901644 0.00013190500346512405
113800.0 4.281038897771531e-06 0.00033764003896990174 5.641754458707551e-05 8.428740664630874e-05 0.00010095172226750449
114800.0 4.22712948372349e-06 0.00024172877919661953 4.047596178057066e-05 6.0377778284607166e-05 7.241564381896009e-05
115900.0 4.1651564941685726e-06 0.00018355967191003442 3.0816990122922234e-05 4.588692809768992e-05 5.5112977430638465e-05
116900.0 4.086274766636496e-06 0.0001646732938480854 2.7697080864827214e-05 4.11991266674112e-05 4.950695418857721e-05
118000.0 3.988133134700392e-06 0.00016989552567113549 2.862092229249355e-05 4.25568911912143e-05 5.110358794855809e-05
119100.0 3.887076576917265e-06 0.00018725890452375013 3.165160044812548e-05 4.7024388846472087e-05 5.6391341738732875e-05
120200.0 3.8101439913762687e-06 0.00019522299405117392 3.330066090801314e-05 4.9315149588237384e-05 5.904254530808516e-05
121300.0 3.7881358571993498e-06 0.0001857351226481852 3.237238744391169e-05 4.755458238696013e-05 5.678920548057962e-05
122500.0 3.8098107068709638e-06 0.00018025555773369247 3.2901049845890526e-05 4.753148059412553e-05 5.643295534832574e-05
123600.0 3.930695772562921e-06 0.0001938807069713954 3.795521306380627e-05 5.353426851016535e-05 6.29714043436193e-05
124700.0 4.206807240869482e-06 0.00023003054358927688 4.930896549166669e-05 6.754325403355194e-05 7.849847061494754e-05
125900.0 4.718404934475419e-06 0.00026840633221746714 6.461126321679925e-05 8.545192857708899e-05 9.788894392212003e-05
127100.0 5.226137313366258e-06 0.0002629158566595323 7.251038507993999e-05 9.231966175079704e-05 0.00010413101445188081
128200.0 5.3495814619825065e-06 0.00022361802736454528 6.894329450411998e-05 8.529564685591984e-05 9.508975031134208e-05
129400.0 4.951807438027324e-06 0.00018647926121015255 5.78988563920955e-05 7.14905742781829e-05 7.968745990101988e-05
130600.0 4.2431700053214835e-06 0.00016035269314737725 4.373868618477886e-05 5.581058372821493e-05 6.314084203311001e-05
131800.0 3.6189212075253562e-06 0.00014720614542579764 3.267766077165892e-05 4.4245367910749684e-05 5.129684525504926e-05
133000.0 3.2594831403404176e-06 0.000147085667020497 2.7582278523964917e-05 3.947674266646864e-05 4.672283627042885e-05
134300.0 3.095212001519768e-06 0.00015342761849363655 2.65543943412934e-05 3.9115018235519723e-05 4.674575368172894e-05
135500.0 3.0282170636885046e-06 0.00014991227057870165 2.5478706774657723e-05 3.778119488815744e-05 4.525771435189171e-05
136800.0 3.002501043515029e-06 0.0001363743156950635 2.3138445314617878e-05 3.4322907708712517e-05 4.1148188595130066e-05
138000.0 2.990243361116757e-06 0.00012588980806669975 2.140637921292557e-05 3.1719863908228286e-05 3.803701245436805e-05
139300.0 2.9785819137107293e-06 0.0001216547550883181 2.0751336751789372e-05 3.071085851989907e-05 3.68181164262978e-05
140600.0 2.9534730075919784e-06 0.00012402004891626505 2.122659582317431e-05 3.1379187659372144e-05 3.759116614340053e-05
141900.0 2.942407618876995e-06 0.00012889189427760063 2.2131044675571286e-05 3.26835390639712e-05 3.912163786026937e-05
143200.0 2.932673242414401e-06 0.00012226450633493613 2.1097518963458837e-05 3.109603840895653e-05 3.7207701312109065e-05
144500.0 2.919828993547413e-06 0.00011658441539096435 2.0190026538088646e-05 2.9714379908508e-05 3.554595373897377e-05
145900.0 2.922481099835859e-06 0.00011492519165823284 2.0096818297952628e-05 2.9466869358241156e-05 3.520397871498305e-05
147200.0 3.0371786900647734e-06 0.00011588109176670143 2.121280301371834e-05 3.057805332460125e-05 3.63084209046763e-05
148600.0 3.4294697732398313e-06 0.00012066322509651556 2.5860967605027284e-05 3.5290623067761945e-05 4.1054972345098396e-05
150000.0 4.56919806089281e-06 0.00013317452746781634 3.8711625794462686e-05 4.825189332255683e-05 5.407600400911715e-05
151400.0 6.91546700042413e-06 0.00015785600859525046 6.493634984493624e-05 7.461972969904378e-05 8.05248909184102e-05
152800.0 1.0307499205590983e-05 0.0001936708633300283 0.00010343117688337198 0.000113285636774484 0.00011928588382126148
154200.0 1.361312310035936e-05 0.0002285564831998621 0.0001405117552616706 0.00015056749447165603 0.0001566823382704446
155600.0 1.4931655008273621e-05 0.0002445327989250928 0.00015574018242607915 0.0001660400329162585 0.0001722932581741046
157000.0 1.3492429864293284e-05 0.00023347293695039377 0.00013955728613868572 0.00015017453432791106 0.00015660839186940794
158500.0 9.975659451250082e-06 0.0002031918991354889 0.00010009781174648053 0.00011116625171042865 0.0001178600362837693
160000.0 6.523157173592104e-06 0.0001735033798873671 6.177978751419342e-05 7.325973554587147e-05 8.018885949926974e-05
161400.0 4.572054203879979e-06 0.00016039287650300958 4.0099409698575314e-05 5.21700903626787e-05 5.943954831284288e-05
162900.0 3.6382024740532335e-06 0.000169107935645366 3.2278369085956816e-05 4.587268669420571e-05 5.402202925449005e-05
164400.0 3.4168965861557414e-06 0.00020933579215016255 3.608640791791297e-05 5.327141963902894e-05 6.349939739765085e-05
166000.0 3.3767254807441997e-06 0.00018561750484946473 3.147697615419776e-05 4.674814324994106e-05 5.586498066472188e-05
167500.0 3.385986758271661e-06 0.00018452244247097341 3.1202004889806154e-05 4.639023482145429e-05 5.5456211087042396e-05
169000.0 3.449581509591051e-06 0.00019298575381595268 3.2598128094592085e-05 4.848979606403292e-05 5.796184691713744e-05
170600.0 3.460429244351872e-06 0.00019845827798600053 3.351147032176051e-05 4.985788258158456e-05 5.95906158032127e-05
172200.0 3.505208600923721e-06 0.0001987918851665901 3.357887064393098e-05 4.995162870166075e-05 5.969717792974605e-05
173800.0 3.507635854393016e-06 0.0002026065280098237 3.428331003673541e-05 5.0968045652917214e-05 6.08914986043291e-05
175400.0 3.5614237306356646e-06 0.00018387335376551794 3.15361981135391e-05 4.6635258247853525e-05 5.5638367163969724e-05
177000.0 3.6947039977003823e-06 0.00017800367525353187 3.2131033606549904e-05 4.661962433201402e-05 5.5265389510859175e-05
178600.0 4.1585302265008635e-06 0.00018288021869300908 3.825129820935571e-05 5.272912616691529e-05 6.136245237050949e-05
180300.0 5.539118829796403e-06 0.00019022607820089654 5.478376005794786e-05 6.867023952616669e-05 7.695128724758858e-05
182000.0 8.327467339261613e-06 0.0002169173579791567 9.113140803217957e-05 0.00010473297790906427 0.00011282865799670732
183700.0 1.252484815779923e-05 0.0002614607412149318 0.00014634623793705745 0.0001598984933462225 0.00016793838169459056
185400.0 1.66883361462226e-05 0.0003070387167829223 0.0002011536123709527 0.00021478767626161407 0.0002228475794080801
187100.0 1.8486551118649878e-05 0.0003296150500166491 0.00022557574163749607 0.00023946504575389222 0.00024765875523146487
188800.0 1.673908514046084e-05 0.00031808874764759613 0.00020432616606823973 0.0002187763839860575 0.00022730137378822155
190500.0 1.2569888917853057e-05 0.00027029710705604054 0.00014965811599215067 0.00016380491631965338 0.0001721748327333074
192300.0 8.037104273717976e-06 0.0002178594363162977 9.035568589263294e-05 0.00010411656128034951 0.00011228468225548378
194100.0 5.08729547027064e-06 0.00018560600938199258 5.224329656883773e-05 6.589581221569828e-05 7.401404811401398e-05
195900.0 3.733631518174554e-06 0.00017163450663744772 3.521934099943876e-05 4.886635518175975e-05 5.6984737776625154e-05
197700.0 3.2609449584562236e-06 0.00016757701547387983 2.9793125208139366e-05 4.34774426614318e-05 5.161626721458264e-05
199500.0 3.102742009800146e-06 0.000167065278182682 2.8585866919892384e-05 4.231744018252097e-05 5.04806615655444e-05
201400.0 3.030937004975182e-06 0.0001676455993552505 2.8486203724626288e-05 4.228305766953873e-05 5.04806728594675e-05
203200.0 2.9781620446388865e-06 0.00016842711192828532 2.8599553040674022e-05 4.2464151831257994e-05 5.069777724678674e-05
205100.0 2.925434813112088e-06 0.00016955295995009888 2.8799285492653508e-05 4.275793790007087e-05 5.1042666625814964e-05
207000.0 2.879052213770069e-06 0.00017081417480313237 2.9042540849911766e-05 4.310466140585038e-05 5.144590243528922e-05
208900.0 2.83945965678756e-06 0.0001722427626383516 2.9401951000537852e-05 4.35740220492746e-05 5.197610333630452e-05
210900.0 2.814785248406058e-06 0.000173921196058427 2.9992828950957166e-05 4.427975041511977e-05 5.2744567143407434e-05
212800.0 2.8184471087083938e-06 0.0001759143154333555 3.087129555635248e-05 4.527941223901825e-05 5.3811117435521794e-05
214800.0 2.842756545082169e-06 0.00017830598946429275 3.203828254208328e-05 4.6582064066769246e-05 5.518918788001341e-05
216800.0 2.8513964294760715e-06 0.00018067874829348033 3.308988937346044e-05 4.7777387304604e-05 5.646452085926622e-05
218800.0 2.819821158226602e-06 0.0001827021149492452 3.358824901236308e-05 4.843175181542906e-05 5.720626295875919e-05
220800.0 2.7333829239633348e-06 0.00018419320863549083 3.340048497999073e-05 4.8406001621391894e-05 5.727117487047673e-05
222800.0 2.6209722079198766e-06 0.00018539208871641823 3.28458266577083e-05 4.801561107815587e-05 5.697326342141927e-05
224900.0 2.5083693499366796e-06 0.00018672396515927373 3.235711022484693e-05 4.769861470429898e-05 5.675247648161211e-05
227000.0 2.4327502114028672e-06 0.0001884246882376304 3.222194782292469e-05 4.774120874622843e-05 5.689529922271644e-05
229100.0 2.38578675370675e-06 0.00019072817586156105 3.2431617990099864e-05 4.81580216607248e-05 5.742941962000441e-05
231200.0 2.3535365776592843e-06 0.00019326944387302087 3.280506552107893e-05 4.874784137055786e-05 5.81418937138571e-05
233300.0 2.327265344394307e-06 0.00019600724965370916 3.325149201553004e-05 4.942354263444721e-05 5.894779536929377e-05
235500.0 2.2993460470764007e-06 0.00019882891721988106 3.371798544343738e-05 5.0125726292485963e-05 5.978390113509497e-05
237700.0 2.269025109837858e-06 0.0002018114049147549 3.4218034100915624e-05 5.0874315712297906e-05 6.0673915944307766e-05
239900.0 2.2414591793173666e-06 0.00020503749903481432 3.475844111193596e-05 5.168342253490428e-05 6.163616682048233e-05
242100.0 2.1992925528441445e-06 0.00020840524894462698 3.532286282423088e-05 5.252858057732207e-05 6.264151219075633e-05
244300.0 2.161069055721835e-06 0.00021192976591969276 3.591349818153232e-05 5.3412829372921404e-05 6.369342410807724e-05
246600.0 2.120096629731815e-06 0.00021560668441003228 3.652923728712404e-05 5.433496361581837e-05 6.479018242866946e-05
248900.0 2.07930742125808e-06 0.0002194830866277628 3.717780329041876e-05 5.530647501029497e-05 6.594639754577132e-05
251200.0 2.038760978245445e-06 0.00022355799224652246 3.785994291977982e-05 5.63280781435203e-05 6.71620963099039e-05
253500.0 2.0008120522352486e-06 0.00022782277874794146 3.857332219710522e-05 5.739660361121542e-05 6.843403712236397e-05
255900.0 1.9578629654892587e-06 0.00023227529639818908 3.931845009416554e-05 5.8512579018965795e-05 6.976266680639527e-05
258200.0 1.921935830066262e-06 0.00023697222269295997 4.010430437450769e-05 5.968938171349422e-05 7.116380298552505e-05
260600.0 1.8863015741970826e-06 0.00024177948216252558 4.0908563466272415e-05 6.089381858531693e-05 7.259775756907869e-05
263000.0 1.8430663077211326e-06 0.0002469710855716866 4.177619504936736e-05 6.219373193659744e-05 7.414580723856015e-05
265500.0 1.8066919228145174e-06 0.0002522797781798304 4.2656553265188776e-05 6.351648433670538e-05 7.572255311495872e-05
267900.0 1.766474663065699e-06 0.0002578252977110235 4.358250118171925e-05 6.490409466511539e-05 7.7375465525494e-05
270400.0 1.7299342270339697e-06 0.0002635620614315602 4.454219425752817e-05 6.634114856657921e-05 7.908693782524821e-05
272900.0 1.711594560224377e-06 0.0002695774406729167 4.554553592260581e-05 6.784481305047964e-05 8.08785532995338e-05
275400.0 1.6977751164297316e-06 0.00027582526422687047 4.6587834580993364e-05 6.940668656402561e-05 8.273960641856519e-05
278000.0 1.6797453697985214e-06 0.0002822704214597206 4.7662786028221554e-05 7.10176820248753e-05 8.465915170103172e-05
280500.0 1.6682405632568761e-06 0.0002888975103970918 4.87671042939297e-05 7.267302389081471e-05 8.663234501064812e-05
283100.0 1.651603581588146e-06 0.0002956970545969798 4.990226644324191e-05 7.437355829612618e-05 8.865864806650179e-05
285800.0 1.6358253631947293e-06 0.00030271819798107153 5.107269372243301e-05 7.612782002673799e-05 9.074919321872209e-05
288400.0 1.6176576945917002e-06 0.0003099272157368378 5.227432214186069e-05 7.792894266181032e-05 9.289600701913561e-05
291100.0 1.5956021795291294e-06 0.00031725665336019453 5.34960005396983e-05 7.976017001420037e-05 9.507890407405324e-05
293800.0 1.5738874992745026e-06 0.0003247515449801238 5.474691499573618e-05 8.163418850356822e-05 9.731207539693826e-05
296500.0 1.549525751353785e-06 0.00033234043420744873 5.600686224707044e-05 8.352563372753568e-05 9.956778054471226e-05
299200.0 1.525783780138796e-06 0.0003400989591308673 5.730103365816925e-05 8.546494069334339e-05 0.00010187915348294691
302000.0 1.497516661820635e-06 0.0003477789136558556 5.858175953091895e-05 8.738437860353957e-05 0.0001041671247927328
304800.0 1.470485681707674e-06 0.00035557184858003355 5.988568817362043e-05 8.933609755896655e-05 0.00010649237705541733
307600.0 1.444890020202759e-06 0.0003633606146975093 6.122056227345223e-05 9.131594448032495e-05 0.00010884414050893914
310500.0 1.440883620370066e-06 0.00037145831724644056 6.281556165923747e-05 9.356520194438507e-05 0.00011147031990404964
313300.0 1.5257520870649585e-06 0.00038044911194107505 6.553207743918947e-05 9.693399490180902e-05 0.00011521473486269519
316200.0 1.968015795186709e-06 0.0003931391256194368 7.29084144001538e-05 0.00010495334977099499 0.0001236021911013378
319200.0 3.6031878984341866e-06 0.00041874592919458476 9.595076364809883e-05 0.0001286533369205971 0.00014767183881670863
322100.0 7.859850784781622e-06 0.00047256803689090475 0.00015336256747696417 0.0001867422028675988 0.00020612670980861873
325100.0 1.692202376451213e-05 0.000578098706327205 0.00027380544686876536 0.00030789356942453243 0.0003276348651567594
328100.0 3.086176906216083e-05 0.000736193989382458 0.00045815983736713286 0.0004930002115835653 0.0005130962076837218
331100.0 4.563403209247045e-05 0.0009031229336985155 0.0006534054467877315 0.0006889931987096864 0.0007094364345888182
334200.0 5.409296819271096e-05 0.0010016958639453245 0.0007658805556552102 0.000802132708158624 0.0008229102492671895
337300.0 5.046757407849492e-05 0.0009697962060372979 0.0007198565138761605 0.000756656483294477 0.0007777678729747736
340400.0 3.7370229561015355e-05 0.0008356160502451398 0.0005496514483305123 0.0005869042725685396 0.0006083461938290976
343600.0 2.2179619291188662e-05 0.0006785839182564675 0.0003518981903899349 0.00038956561587520796 0.00041132680148419005
346700.0 1.1840006566990797e-05 0.000573600392947622 0.00021741345398248207 0.0002555254740003557 0.0002775985587901823
349900.0 6.548420877102952e-06 0.000522860495623163 0.00014864661828991704 0.00018723865110373982 0.00020962102690715763
353200.0 4.604568919703948e-06 0.0005078220098700207 0.00012315167770420986 0.00016223442648901953 0.0001849190377281865
356500.0 4.056167112890596e-06 0.00050762188235262 0.00011585799694501092 0.0001554267123678907 0.00017840446942666535
359700.0 3.7701444050929675e-06 0.0005103647078592022 0.00011260741250628556 0.00015265755376599877 0.00017592101423320402
363100.0 3.2671294819015803e-06 0.0005114200180485724 0.00010754291580164488 0.0001480991257643423 0.00017165882496162325
366400.0 2.5649288291614357e-06 0.00051034369978989 0.00010055864177335727 0.00014160072923884978 0.0001654423049914393
369800.0 1.8544965445185192e-06 0.0005091701511877631 9.361862532099857e-05 0.00013514202669482798 0.0001592616977296714
373300.0 1.3494257642651931e-06 0.0005100638983317653 8.904122197108931e-05 0.00013104639306853882 0.00015544405974972513
376700.0 1.1003543965265977e-06 0.000513660651386644 8.737500732792917e-05 0.00012987480746685346 0.00015455791248652334
380200.0 9.976759883673524e-07 0.0005186003923350503 8.734454628758358e-05 0.00013032883613981405 0.0001552914707583926
383700.0 9.60130423431877e-07 0.0005241973453631143 8.804799248463515e-05 0.00013151750003079313 0.00015676012022934838
387300.0 9.407705095659855e-07 0.0005301374773934961 8.89917325124601e-05 0.00013295920061314514 0.00015848917319207984
390800.0 9.23176321888051e-07 0.0005361183077180772 8.99823465296145e-05 0.0001344476978166394 0.0001602650775375486
394500.0 9.077746865120985e-07 0.0005422250174631701 9.09998896484801e-05 0.00013597303049869516 0.00016208345233841335
398100.0 8.929109844812273e-07 0.0005485195123879258 9.204954994340729e-05 0.00013754600871039967 0.00016395843631977536
401800.0 8.775413695211913e-07 0.0005548568442487017 9.310595967973536e-05 0.00013912930088279217 0.00016584596745623182
405500.0 8.610205465055863e-07 0.0005615761112517509 9.4222908856921e-05 0.00014080511128145625 0.00016784455619577658
409300.0 8.42367099680132e-07 0.0005684166721999668 9.536343917019868e-05 0.0001425144010908709 0.00016988233185564225
413000.0 8.267516245854141e-07 0.0005756095197029641 9.65621619776367e-05 0.00014431109191378588 0.00017202451983098783
416900.0 8.103709290635114e-07 0.0005829891650078207 9.779216633967657e-05 0.00014615458354749793 0.00017422245473937452
420700.0 7.941962864303457e-07 0.0005906428288296503 9.906771840910997e-05 0.0001480664055427772 0.00017650195087114785
424600.0 7.774443082034217e-07 0.0005986805949782965 0.00010040692341956164 0.00015007382737597787 0.00017889557630725605
428500.0 7.630131709231014e-07 0.0006071472645833774 0.00010181745442674156 0.0001521881645264454 0.00018141676081800327
432500.0 7.48754141934142e-07 0.0006159987000977155 0.00010329220128345701 0.0001543986895150568 0.0001840526241595502
436500.0 7.346942126835402e-07 0.0006250893997517892 0.00010480646803502823 0.00015666865449079733 0.00018675949625480308
440600.0 7.223868871835895e-07 0.000634676878712667 0.0001064036237344521 0.00015906270976858355 0.00018961441640167963
444600.0 7.096794828242594e-07 0.0006449535759825951 0.0001081121265787165 0.00016162567812805706 0.00019267156617268903
448700.0 6.980594367754856e-07 0.0006554738324621099 0.00010986429579718783 0.0001642522649337408 0.0001958038906343404
452900.0 6.851695252467969e-07 0.0006664985021948626 0.00011170023580032395 0.00016700458864490761 0.00019908625051477641
457100.0 6.749511248321426e-07 0.0006782169324522581 0.00011365153040202083 0.00016992984423339552 0.00020257496602905847
461300.0 6.628458794647443e-07 0.0006903959180770602 0.00011567931671338858 0.00017296993074269662 0.00020620071191502923
465600.0 6.530736790058503e-07 0.0007032006169115548 0.00011781129136548415 0.0001761661484078272 0.00021001259928152963
469900.0 6.427957941842896e-07 0.0007167774065443037 0.00012007412659059215 0.00017955720875684336 0.00021405648864267684
474200.0 6.342177370846696e-07 0.0007308770136889854 0.00012244197330841104 0.00018309518497951227 0.00021827162029815247
478600.0 6.40541866940141e-07 0.0007457666718283952 0.00012506784998369657 0.00018694601984154828 0.00022283141168584857
483100.0 7.197661303521265e-07 0.0007622577042612561 0.00012869701056665627 0.0001918704380837072 0.00022850542054432546
487500.0 1.11672980742672e-06 0.0007825760623471266 0.00013608277367458364 0.00020060336522354842 0.00023801810972015166
492000.0 2.647261864461755e-06 0.000815329411342082 0.00015672157397902882 0.00022266888647075396 0.00026090944564106076
496600.0 7.337941087048197e-06 0.0008806963873487163 0.0002139230838844552 0.0002813518491341356 0.00032044996908779454
501200.0 1.822444489184776e-05 0.0010095980725403917 0.00034276958446500367 0.0004117509185686007 0.0004517476787282792
505800.0 3.7229614221860174e-05 0.001221626822691779 0.0005654366089345267 0.0006360564379221488 0.0006770018051728676
510500.0 6.159675606874313e-05 0.0014886152021046247 0.0008501067857589081 0.0009224242545625885 0.0009643524961267656
515200.0 8.05111019277963e-05 0.0017017042921948337 0.0010720673190603813 0.0011461867038456738 0.001189158287287821
520000.0 8.280521138961986e-05 0.001747298073761506 0.0011023453195749624 0.0011783185100185014 0.0012223634549239398
524800.0 6.644542324190048e-05 0.0016052895456686116 0.0009175529963347938 0.0009954702706122954 0.0010406409182735668
529700.0 4.1146034400751266e-05 0.0013738286130891726 0.0006297744887016136 0.0007097161089660168 0.0007560589905921326
534600.0 1.9828786086544708e-05 0.0011837999597297667 0.0003881371885207334 0.0004701990707645467 0.0005177697281951913
539500.0 7.686159516604389e-06 0.0010874243589217814 0.00025251674890712115 0.0003367691589198549 0.00038560833023088735
544500.0 2.9394946392790056e-06 0.0010669517263609592 0.0002024597628377914 0.00028899139484648466 0.0003391504321151687
549500.0 2.6024074533846005e-06 0.0010924671291632558 0.00020359446715368214 0.0002925172701450637 0.00034406105049455363
554600.0 5.1972532855404155e-06 0.0011489924673975366 0.0002389688686708157 0.0003303874814957824 0.0003833766427062276
559800.0 1.0572399488569781e-05 0.0012350432716774571 0.0003069279908539081 0.0004009471625127392 0.0004554423560261582
564900.0 1.7379406843721114e-05 0.001336343872660595 0.0003916822306180847 0.0004883594353680787 0.0005443939616721514
570200.0 2.287593102392989e-05 0.0014259331032443333 0.0004614342547074359 0.000560903732780574 0.0006185553719748977
575400.0 2.3414513216774396e-05 0.0014662788282374987 0.00047357939784987686 0.0005759409593002586 0.0006352675917202166
580800.0 1.852347676916109e-05 0.0014524961394654888 0.0004226254112434574 0.0005279710393553691 0.000589025846700172
586100.0 1.1456445880318265e-05 0.0014182525095924122 0.00034660428380968753 0.0004550731139170856 0.0005179364779001924
591600.0 5.482433298923173e-06 0.001396635713355085 0.00028362199223041736 0.0003953380877286443 0.00046008146596148754
597000.0 2.290271467116113e-06 0.0014044511865692506 0.0002532809738924576 0.0003683383059910408 0.0004350158321049935
602600.0 1.0324059223827695e-06 0.0014331281636942046 0.00024568224831587665 0.0003641789035128989 0.0004328474986956117
608100.0 7.100952067589887e-07 0.0014729198095481436 0.00024918292585174014 0.0003712536467768463 0.0004419920533968878
613800.0 6.672358021181211e-07 0.0015166266678699252 0.0002560522031479873 0.00038178754375293224 0.00045464893817759343
619400.0 7.064185019987108e-07 0.001562686087622418 0.00026410149627105754 0.0003936288366187533 0.00046868727245283126
625200.0 7.693146279206814e-07 0.0016105313995478684 0.00027270193159691764 0.0004061493784468686 0.0004834789062287886
631000.0 7.987148134201456e-07 0.0016595782099525739 0.00028117518812036525 0.0004186707967193865 0.0004983454476348224
636800.0 7.518558425544041e-07 0.0017098147868401632 0.00028906259918621744 0.0004307699160662816 0.0005128845870505993
642700.0 6.40135377699899e-07 0.0017601887537044302 0.0002963004864583169 0.0004422858384064297 0.0005268791839555062
648600.0 5.202657243742338e-07 0.001811553744365412 0.00030362386692835386 0.00045397622557764416 0.000541099803037314
654600.0 4.344134088473739e-07 0.0018655829818192966 0.00031175544151961756 0.0004666668324138159 0.0005564316971842108
660700.0 3.894050470235766e-07 0.001922090628491176 0.0003207375837318697 0.0004803786434811806 0.0005728834302930258
666800.0 3.6993726193546806e-07 0.0019795564466955117 0.0003301512369632624 0.0004945796540900623 0.0005898576544746553
673000.0 3.603902671860239e-07 0.0020382331896649708 0.0003398746072072776 0.0005091822691409168 0.0006072866656753677
679200.0 3.538300486505487e-07 0.0020989094311613964 0.0003499596020233932 0.0005243103333072862 0.0006253360484933917
685500.0 3.478008101199343e-07 0.002161128786720165 0.0003603070695152128 0.000539828650565756 0.0006438496916313306
691800.0 3.4253696371433284e-07 0.0022248433803500212 0.0003709043388716799 0.0005557209293377224 0.0006628091858082429
698200.0 3.379626183625559e-07 0.002289726006396811 0.0003816954398715409 0.0005719041214579555 0.0006821158833580351
704700.0 3.3366559784481956e-07 0.002356048357408293 0.00039272576654743053 0.0005884462196917001 0.0007018508401364642
711200.0 3.3021021310528304e-07 0.0024243419935961515 0.00040408405997304143 0.0006054800892622034 0.0007221724595983832
717800.0 3.2732337736489916e-07 0.002494207258404739 0.0004157039625737631 0.0006229061698414812 0.0007429619706234012
724400.0 3.2414290817082834e-07 0.0025655765399190595 0.0004275739195585818 0.0006407072871873226 0.0007641989184131948
731100.0 3.21258384256665e-07 0.0026384834689970296 0.00043969948367964516 0.0006588917942250826 0.0007858933042188797
737900.0 3.181631323981965e-07 0.002712081874957933 0.00045194043143025465 0.000677249126095559 0.0008077937918609079
744700.0 3.1454856220780094e-07 0.0027880644232800614 0.000464577549665851 0.0006962007834171082 0.0008304034308283521
751600.0 3.10895381299466e-07 0.002864693935535319 0.00047732194978185305 0.0007153135169201526 0.0008532052920921818
758600.0 3.071803530361526e-07 0.0029420583912162512 0.0004901886523444853 0.0007346096233991493 0.0008762258763428017
