time SFR_bulge1 SFR_bulge2 SFR_bulge3 SFR_bulge4 SFR_disk SFR_clump1 SFR_clump2 SFR_clump3
2.49 3.057431492947922e-07 31.602228668236915 15.801114486990032 8.55820788408283 20.644581677217996 50.0 0.0 0.0
2.5 2.7775887729928043e-07 29.190605638023428 14.595302957891153 8.422433748856834 20.5212496559747 50.0 0.0 0.0
2.5100000000000002 2.5233193187353566e-07 26.951787996341867 13.4758941243369 8.288681020190081 20.398328049463814 50.0 0.0 0.0
2.52 2.2922901266361745e-07 24.8747259873038 12.437363108266407 8.15692288104465 20.275820900882174 50.0 0.0 0.0
2.5300000000000002 2.0823806330651725e-07 22.94890799036481 11.474454099301436 8.027132783830025 20.1537321323322 50.0 0.0 0.0
2.54 1.8916634091275037e-07 21.16435816529932 10.58217917723283 7.899284450247068 20.032065546831436 50.0 0.0 0.0
2.5500000000000003 1.7183866059116043e-07 19.511629672086716 9.755814921962688 7.773351871032433 19.91082483029405 50.0 0.0 0.0
2.56 1.5609579918362455e-07 17.981794329241893 8.990897242668845 7.6493093056076065 19.790013553484734 50.0 0.0 0.0
2.57 1.417930438054285e-07 16.566429449843522 8.283214795818283 7.527131281636275 19.66963517394526 50.0 0.0 0.0
2.58 1.2879887208680796e-07 15.257602486069004 7.628801307433938 7.406792594493921 19.549693037894134 50.0 0.0 0.0
2.59 1.169937521939054e-07 14.047854018543795 7.023927067768773 7.288268306653265 19.43019038209969 50.0 0.0 0.0
2.6 1.0626905178371716e-07 12.930179544586709 6.465089825427881 7.171533746989003 19.31113033572681 50.0 0.0 0.0
2.61 9.652604602708201e-08 11.898010447998532 5.949005272262289 7.056564510005453 19.192515922157902 50.0 50.0 0.0
2.62 8.767501572496405e-08 10.945194471090721 5.472597279382868 6.943336454990227 19.074350060788124 50.0 50.0 0.0
2.63 7.963442735428475e-08 10.065975956026849 5.032988017830638 6.831825705097379 18.956635568795484 50.0 50.0 0.0
2.64 7.233018761742242e-08 9.254976076225692 4.62748807427794 6.722008646362931 18.83937516288592 50.0 50.0 0.0
2.65 6.569496574090293e-08 8.50717323865055 4.253586652172758 6.613861926656037 18.722571461013843 50.0 50.0 0.0
2.66 5.966757737963445e-08 7.817883803483376 3.9089419315754768 6.5073624545685025 18.606226984078326 50.0 50.0 0.0
2.67 5.419242453881723e-08 7.18274323825288 3.5913716462226524 6.402487398245722 18.49034415759538 50.0 50.0 0.0
2.68 4.921898643125689e-08 6.597687798329858 3.298843923774422 6.29921418416159 18.37492531334648 50.0 50.0 0.0
2.69 4.4701356647823436e-08 6.05893680427573 3.029468424488543 6.197520495840251 18.259972691003828 50.0 50.0 0.0
2.7 4.05978224372442e-08 5.562975568347778 2.7814878044728006 6.0973842725270995 18.145488439732436 50.0 50.0 0.0
2.71 3.687048227211698e-08 5.106539007105292 2.5532695219878874 5.998783707811698 18.03147461976957 50.0 50.0 0.0
2.72 3.3484898224314646e-08 4.686595964150338 2.343297998817618 5.901697248204897 17.9179332039816 50.0 50.0 0.0
2.73 3.0409779987972895e-08 4.300334256249676 2.150167143329728 5.806103591672646 17.804866079398813 50.0 50.0 0.0
2.74 2.7616697674785076e-08 3.945146447132051 1.9725732373743745 5.711981686128633 17.69227504872816 50.0 50.0 0.0
2.75 2.507982076697582e-08 3.6186163458870713 1.809308185483446 5.619310727888092 17.58016183184458 50.0 50.0 0.0
2.7600000000000002 2.2775680850386267e-08 3.3185062208870018 1.6592531218313413 5.528070160084776 17.468528067260834 50.0 50.0 0.0
2.77 2.068295596574226e-08 3.0427447153189138 1.5213723680009348 5.43823967105329 17.357375313576423 50.0 50.0 0.0
2.7800000000000002 1.8782274612286766e-08 2.789415446582669 1.3947077326824717 5.349799192678651 17.246705050905604 50.0 50.0 0.0
2.79 1.705603761633698e-08 2.55674626883387 1.2783731429449536 5.262728898715126 17.136518682285036 50.0 50.0 0.0
2.8000000000000003 1.5488256239546058e-08 2.3430991757014374 1.171549595594847 5.177009203076102 17.026817535061028 50.0 50.0 0.0
2.81 1.4064405049190473e-08 2.146960818576076 1.0734804163202405 5.092620758096887 16.917602862256967 50.0 50.0 0.0
2.82 1.277128820697455e-08 1.9669336147510568 0.9834668137611725 5.00954445277212 16.8088758439209 50.0 50.0 0.0
2.83 1.1596917954866332e-08 1.8017274190172552 0.9008637153070865 4.927761410969503 16.700637588453738 50.0 50.0 0.0
2.84 1.053040418744008e-08 1.6501517319968004 0.8250758712636023 4.847252989621511 16.592889133918234 50.0 50.0 0.0
2.85 9.561854101105361e-09 1.5111084184818626 0.7555542140218584 4.768000776896563 16.48563144932896 50.0 50.0 0.0
2.86 8.682281002363134e-09 1.3835849092723804 0.6917924589773307 4.689986590351309 16.378865435923665 50.0 50.0 0.0
2.87 7.883521440662031e-09 1.2666478604329447 0.6333239341582331 4.613192475065358 16.272591928416063 50.0 50.0 0.0
2.88 7.158159907300124e-09 1.1594372444739294 0.5797186258160446 4.537600701759995 16.166811696230514 50.0 50.0 0.0
2.89 6.499460410800271e-09 1.0611608486721564 0.5305804275858084 4.4631937649021305 16.061525444718605 50.0 50.0 0.0
2.9 5.901304301914482e-09 0.9710891565519212 0.48554458122661276 4.389954380794932 15.956733816358097 50.0 50.0 0.0
2.91 5.358133778442528e-09 0.8885505894240928 0.4442752973911133 4.317865485656274 15.852437391934249 50.0 50.0 150.0
2.92 4.864900551905652e-09 0.8129270858080356 0.4064635453364681 4.246910233686373 15.748636691703958 50.0 50.0 150.0
2.93 4.4170192052592105e-09 0.7436499975210076 0.3718250009690134 4.177071995125662 15.645332176542746 50.0 50.0 150.0
2.94 4.010324813692791e-09 0.6801962821976091 0.34009814310396697 4.10833435430416 15.542524249075008 50.0 50.0 150.0
2.95 3.6410344395328552e-09 0.6220849729858744 0.31104248831345443 4.040681107683343 15.440213254787553 50.0 50.0 150.0
2.96 3.3057121476918278e-09 0.5688739071465246 0.2844369552261184 3.9740962618916544 15.338399483126846 50.0 50.0 150.0
2.97 3.0012372203135472e-09 0.5201566962497579 0.2600783496254976 3.9085640317545995 15.237083168579975 50.0 50.0 150.0
2.98 2.7247752785451074e-09 0.47555992161300376 0.23777996216888952 3.844068838320498 15.136264491739754 50.0 50.0 150.0
2.99 2.473752045980939e-09 0.43474053954826797 0.21737027101101 3.7805953068827374 15.035943580353967 50.0 50.0 150.0
3.0 2.245829512521642e-09 0.39738348188490896 0.19869174206536924 3.7181282649995375 14.936120510359183 50.0 50.0 150.0
