wavelength spec_bulge1 spec_bulge2 spec_bulge3 spec_bulge4 spec_disk spec_clump1 spec_clump2 spec_clump3
3984.4267 1.6926086276516957e-05 8.846183390102694e-05 5.269396008825101e-05 6.077388035521879e-05 5.9140465042523444e-05 0.00022638681752327005 0.0001806597884286684 0.00038663520088065274
3985.3268 1.7084979362065174e-05 8.999611601071851e-05 5.354054768585562e-05 6.14922080970949e-05 6.0008720666324534e-05 0.00023009432307277862 0.00018301488686781314 0.0003902637689867661
3986.2272 1.7265146857453253e-05 9.154862188167268e-05 5.440688436901187e-05 6.224385327899512e-05 6.092586775906202e-05 0.0002333422968487811 0.00018521185427868925 0.0003937420662151001
3987.1274 1.747071281938698e-05 9.311662495066864e-05 5.52936688844625e-05 6.303305841305624e-05 6.18382141577892e-05 0.00023605338553082445 0.00018706394623727208 0.0003968090785447097
3988.0275 1.7692542525969566e-05 9.466664191644795e-05 5.617959222063e-05 6.383659894992739e-05 6.268781343558124e-05 0.00023867707465704494 0.0001889189615488093 0.0003999017435221885
3988.9279 1.791581771746132e-05 9.615721532518216e-05 5.703651652073054e-05 6.462104945088514e-05 6.343650120185424e-05 0.00024150014995994053 0.00019094711509424282 0.00040318225320178124
3989.828 1.812629271152249e-05 9.755307874448517e-05 5.7839685727401355e-05 6.535544139171461e-05 6.407733959103116e-05 0.0002437226965491102 0.00019261215677183053 0.0004060351655144511
3990.7284 1.831331769041322e-05 9.883051781747023e-05 5.857191775332906e-05 6.601670094535375e-05 6.463377166114995e-05 0.00024500146048968394 0.00019367824820652895 0.0004081074929261409
3991.6285 1.846756090239978e-05 9.996263826746026e-05 5.9215099584308025e-05 6.658176203806239e-05 6.513291658867917e-05 0.0002465496328184248 0.000194617422114254 0.0004095766371263061
3992.5287 1.8578830374141003e-05 0.00010091087991723128 5.9744855145055356e-05 6.702242663589517e-05 6.557140695959021e-05 0.00024865324640443835 0.00019571345051539444 0.0004109259773486257
3993.4291 1.8636694523331196e-05 0.00010162670196876523 6.01316982454089e-05 6.730779787599732e-05 6.590195574677833e-05 0.00025041874800020363 0.00019666366535301256 0.0004120993483649015
3994.3292 1.8636743820099625e-05 0.00010207739581138652 6.0357069815095204e-05 6.742214121882265e-05 6.606418585665747e-05 0.00025107485963002006 0.00019700378167232676 0.000412543147328035
3995.2296 1.8588947453135972e-05 0.00010228355595020152 6.04362517010121e-05 6.73885250513535e-05 6.603959384868677e-05 0.000250659616727386 0.00019668885873396866 0.0004121104083531787
3996.1297 1.852205244099096e-05 0.0001023409818103854 6.0431517125022224e-05 6.728114970631533e-05 6.58875098901126e-05 0.0002498251903939095 0.00019610912767679885 0.0004111942637912208
3997.0299 1.847885417356518e-05 0.00010240850882960889 6.044368150091111e-05 6.72135009710556e-05 6.573637373196817e-05 0.0002488981261163311 0.0001955049872761824 0.0004101524157890815
3997.9302 1.8501839827688873e-05 0.00010265414099888398 6.0577990412599995e-05 6.730023359453145e-05 6.573190739338886e-05 0.00024808304515198183 0.00019500080389503542 0.0004092972784163769
3998.8304 1.861423723480593e-05 0.00010318120188152923 6.089771955747067e-05 6.760697571911179e-05 6.596719834553413e-05 0.0002483358773335727 0.00019511442502293552 0.0004093394161925082
3999.7308 1.8806149544447713e-05 0.00010397306710261092 6.138960832282286e-05 6.811376701003478e-05 6.643249743579484e-05 0.00025031422653411613 0.00019624571991816702 0.0004107197533787461
4000.6309 1.9033144309557474e-05 0.00010488735473178397 6.196024951995655e-05 6.871173907613495e-05 6.701430312547037e-05 0.00025287282998636296 0.00019774978279323065 0.0004126073161074155
4001.531 1.9230219961340277e-05 0.0001057106739577526 6.24704469588267e-05 6.924011620067378e-05 6.754613598856818e-05 0.0002544551735220298 0.00019867530956545112 0.00041377481238761264
4002.4314 1.9335437067183237e-05 0.00010624718870835634 6.279131288704601e-05 6.954716369728635e-05 6.787547077427534e-05 0.000255058363487195 0.00019903071659632882 0.0004141202651146536
4003.3315 1.931468341067148e-05 0.00010640382203380273 6.28592527215097e-05 6.955181886871379e-05 6.791625688076296e-05 0.0002555796262923549 0.00019931659957483068 0.0004141756478019088
4004.2319 1.9177800226817146e-05 0.000106236060388672 6.270693030701248e-05 6.928136279347827e-05 6.76824737792651e-05 0.00025544068027761734 0.00019920993610244902 0.0004136486483577656
4005.1321 1.8978386774097715e-05 0.00010593125616318611 6.245482146790333e-05 6.886723906444127e-05 6.730045035543888e-05 0.00025328091222694355 0.00019795306901981274 0.0004118289534409704
4006.0322 1.8795391078812416e-05 0.000105735466162662 6.226542861999045e-05 6.849766079646894e-05 6.697618982619769e-05 0.00025035000232379436 0.0001961956722788205 0.00040958095782120765
4006.9326 1.8703171212254867e-05 0.00010585357438356761 6.227837279715583e-05 6.834510555838274e-05 6.690293427728561e-05 0.00024971958265080344 0.00019570184245761528 0.000408957018143544
4007.8327 1.8743260015926718e-05 0.00010636744750320446 6.25553537588024e-05 6.850092884071942e-05 6.71547415451064e-05 0.0002520037074614374 0.00019690885807923815 0.0004103593062302381
4008.7331 1.8911313134234995e-05 0.00010721216495285983 6.306173904277852e-05 6.894800730131689e-05 6.764913177166627e-05 0.00025493922958204086 0.00019852493911614937 0.0004121291660843058
4009.6332 1.9165509343061292e-05 0.00010821880477802769 6.369215705977241e-05 6.958364094126756e-05 6.821190067830494e-05 0.000256625160004334 0.00019942002520641737 0.00041288732600501115
4010.5334 1.944994667977654e-05 0.00010920089729417911 6.432542198620461e-05 7.027663485485467e-05 6.86889082519669e-05 0.0002570312460481953 0.00019966453326418455 0.0004129361704752961
4011.4338 1.971766158602379e-05 0.00011002999048634507 6.487382603541093e-05 7.092140835337147e-05 6.901657225641857e-05 0.00025701168785778947 0.00019974306516644004 0.00041298569887553046
4012.3339 1.9942783309249122e-05 0.00011066898373284536 6.530588352027314e-05 7.146517814467872e-05 6.922080807189665e-05 0.0002567971706657491 0.00019968552803633122 0.0004129085585981423
4013.2343 2.0120295192698323e-05 0.00011115917194453387 6.563973356784013e-05 7.190534718811145e-05 6.937029973479583e-05 0.00025651749380796717 0.00019953487289068054 0.0004126278781822484
4014.1344 2.02572056229554e-05 0.00011157731807069392 6.591726184604516e-05 7.226662019384072e-05 6.95248699569869e-05 0.0002565782828539294 0.00019955851921267604 0.00041255251771576154
4015.0346 2.036454813822562e-05 0.00011199621515244552 6.61803816445513e-05 7.258031928889986e-05 6.970777665710906e-05 0.0002571313543494987 0.0001998751653742294 0.00041287326272933223
4015.9349 2.0452725685787693e-05 0.00011246077648172517 6.645675108296689e-05 7.287163561093089e-05 6.990830245410082e-05 0.0002581256909967425 0.00020041220526707143 0.00041344731528093125
4016.8351 2.0530840604091216e-05 0.0001129831521954449 6.675699639897347e-05 7.315672679869857e-05 7.010709254506468e-05 0.0002588287550756078 0.00020072905960871192 0.0004137887825473441
4017.7355 2.0606322253372227e-05 0.00011354595440751843 6.707613832964631e-05 7.344158442356762e-05 7.029967104048349e-05 0.00025862694801337285 0.0002004998250552136 0.0004135526488158402
4018.6356 2.068225713805011e-05 0.00011410315835264698 6.739270774454569e-05 7.371661261823035e-05 7.049191770426885e-05 0.0002583846110948798 0.00020029464118669567 0.0004133823742192123
4019.5357 2.0754510380776296e-05 0.00011458526643581018 6.766988840748677e-05 7.395267321160562e-05 7.06722286879427e-05 0.00025912951354970003 0.00020071845550241038 0.0004138950709720157
4020.4361 2.0812148877420788e-05 0.00011491542430840099 6.78637865921007e-05 7.410615280145385e-05 7.079344829966362e-05 0.0002602209201133175 0.000201305529207879 0.0004145001165649197
4021.3363 2.0843225773459712e-05 0.00011503998026861129 6.794160302022108e-05 7.41376641179416e-05 7.079241204834339e-05 0.00026030430196600314 0.00020128527287966162 0.0004143546146448499
4022.2366 2.0843588552170914e-05 0.00011496127633133826 6.790243244093542e-05 7.403724403743129e-05 7.063467559385639e-05 0.00025946877860949687 0.00020075705385008078 0.0004135080768007636
4023.1368 2.0822437905316858e-05 0.00011474874511250676 6.778559150808714e-05 7.383941117544922e-05 7.03472749618812e-05 0.00025854890055508297 0.00020017543341909665 0.00041244884487053805
4024.0369 2.079946745168766e-05 0.00011451379558303126 6.765663151652888e-05 7.361454856983146e-05 7.001955008072241e-05 0.00025732643713610547 0.0001993924144557054 0.0004111158437098783
4024.9373 2.0793233249730473e-05 0.00011435371378305826 6.757347351555794e-05 7.343588549946518e-05 6.977309542039953e-05 0.0002554807454116035 0.00019822967189195572 0.00040939980257069156
4025.8374 2.080627089993249e-05 0.00011429142100068327 6.75488459494666e-05 7.333704267143666e-05 6.970726005129643e-05 0.0002543811933130468 0.00019739008501649228 0.0004080826888193509
4026.7378 2.081540092114967e-05 0.00011424464060988351 6.75300207646728e-05 7.32819907684515e-05 6.983513659825454e-05 0.0002552647025682236 0.00019763331099438087 0.000408046351283943
4027.6379 2.0774799646023518e-05 0.00011405047246531098 6.741263605482464e-05 7.316952595214076e-05 7.005166120311597e-05 0.00025721040810548567 0.00019867020680456546 0.00040904722279390583
4028.5381 2.0633640824287624e-05 0.00011354102141471946 6.708733111866679e-05 7.287606645405971e-05 7.01722379560356e-05 0.00025883147381217423 0.00019971036970155217 0.00041011349772212104
4029.4385 2.036198882191929e-05 0.00011263756751200676 6.649977816613666e-05 7.232109205308351e-05 7.003403176714301e-05 0.0002592831497192227 0.0002000749133446667 0.00041033056036784196
4030.3386 1.9973051826643854e-05 0.00011141679098115424 6.569492140308631e-05 7.152387640043401e-05 6.959981915142557e-05 0.0002577809093918489 0.0001992547570393142 0.00040917976615848986
4031.239 1.952808927226969e-05 0.0001101078213328971 6.481795530178498e-05 7.061768227755607e-05 6.89905591317212e-05 0.0002550478460213117 0.00019767428521962315 0.0004072984182818445
4032.1391 1.912226645429291e-05 0.00010902554413423337 6.40739052934771e-05 6.981606104716016e-05 6.842624722208257e-05 0.0002532134802821076 0.00019658458677566097 0.00040615036514825964
4033.0393 1.885437977768113e-05 0.00010846250794373996 6.36584438599327e-05 6.934060084229467e-05 6.811746605502152e-05 0.0002530356121460682 0.00019645616491787766 0.0004061922692091728
4033.9396 1.8796415152922735e-05 0.00010859632195098413 6.36963685511788e-05 6.934853568516941e-05 6.818480536548853e-05 0.00025373998696894283 0.00019686475283888885 0.0004068912261455728
4034.8398 1.897148707789527e-05 0.0001094378451593593 6.420466611785145e-05 6.988222656502124e-05 6.863707851069629e-05 0.0002548241991089873 0.00019753160648582679 0.00040789131285520514
4035.7402 1.93479361490396e-05 0.00011083582960969003 6.509188287858491e-05 7.085820413899586e-05 6.939153525427078e-05 0.00025629694488983276 0.0001984633213347361 0.000409189026972979
4036.6403 1.9849024229171962e-05 0.00011252502687596911 6.618702555178552e-05 7.209266895967634e-05 7.030169148853232e-05 0.00025827925315441457 0.00019971585748892922 0.0004108661097123821
4037.5404 2.0375165183926406e-05 0.00011420243422547551 6.728879970391138e-05 7.335517049678282e-05 7.118843503363727e-05 0.0002606834046680334 0.00020118692520266696 0.0004127953703714
4038.4408 2.082885166834115e-05 0.00011559796395613641 6.82134078114458e-05 7.442594575513802e-05 7.18817399256117e-05 0.00026273558049851633 0.00020242818297980415 0.0004144623371318533
4039.341 2.1134777234520685e-05 0.00011652192266546522 6.882834994919793e-05 7.514029828100797e-05 7.22729627583718e-05 0.00026340163250675717 0.00020290158399208151 0.00041521714885513417
4040.2413 2.1250803530771815e-05 0.00011688381187087073 6.906730770002518e-05 7.541133470023572e-05 7.234797000213533e-05 0.0002625610499355472 0.0002024463253479217 0.00041479148724132657
4041.1415 2.1166599528848804e-05 0.00011667889379504146 6.892274666114863e-05 7.522481056445786e-05 7.21636591810674e-05 0.00026116703874200535 0.00020154224132675898 0.00041374967666233086
4042.0416 2.0897588998964842e-05 0.00011596644474904526 6.843201687320877e-05 7.462368452977644e-05 7.178098512057141e-05 0.0002604300005138501 0.00020107380938087535 0.00041317320591728146
4042.942 2.0481272689882813e-05 0.00011485823885358854 6.766975577094046e-05 7.369819899714652e-05 7.121679208664178e-05 0.0002607193085466367 0.0002013338243264696 0.00041343800621348976
4043.8421 1.9980606651346198e-05 0.00011352814919331883 6.67543779215392e-05 7.259217751296258e-05 7.04754464984389e-05 0.0002605697445949651 0.00020132807970043432 0.00041340667128358905
4044.7425 1.9484813169230355e-05 0.0001122147302632042 6.584977171542649e-05 7.15041703633788e-05 6.963680608241323e-05 0.000258060807386701 0.00019988205382034046 0.0004116507140795529
4045.6427 1.909990636758533e-05 0.0001111948251722873 6.514736576914803e-05 7.066621861134421e-05 6.890710149464415e-05 0.000253800377256471 0.0001973667788377795 0.0004085613647875931
4046.5428 1.891979310020055e-05 0.0001107048681621112 6.481233063036938e-05 7.027994700800917e-05 6.854466969291007e-05 0.0002510931703715735 0.0001957937511550471 0.0004066612515996634
4047.4432 1.8991456568777883e-05 0.00011084880169712366 6.492012913216505e-05 7.044025917056063e-05 6.870261518267633e-05 0.0002525969621800972 0.00019673063241100108 0.00040785886736977316
4048.3433 1.9291845997247468e-05 0.00011154190019799749 6.541687309683676e-05 7.108616744540841e-05 6.93188403400455e-05 0.0002567036976789386 0.0001992102487792654 0.000411022227610231
4049.2437 1.9731590253970976e-05 0.00011253067776399846 6.613113400819895e-05 7.201246078182075e-05 7.014721969387296e-05 0.000259840598370628 0.00020109647332553111 0.0004136100712798406
4050.1438 2.0187702161435442e-05 0.00011348684381351722 6.683727298669148e-05 7.294473323441489e-05 7.090118431682659e-05 0.00026115748020557716 0.0002018809223952786 0.00041484779366299365
4051.044 2.054619230729141e-05 0.00011412368291399101 6.733493760985886e-05 7.363531113453324e-05 7.138063229590799e-05 0.0002617819096808708 0.00020223371719381572 0.00041532772000795577
4051.9443 2.0735128255516952e-05 0.0001142803884960839 6.750775837502261e-05 7.393568108232474e-05 7.15177963294295e-05 0.0002618880020820634 0.00020227285623795608 0.00041525511157014283
4052.8445 2.0737499255585764e-05 0.00011394901903024968 6.73432591421464e-05 7.382256930798305e-05 7.13546881065092e-05 0.0002610164990479114 0.0002017425238273681 0.00041450744554972287
4053.7449 2.0583508471022654e-05 0.00011324622516146289 6.69148668154795e-05 7.337772213900842e-05 7.099646233739272e-05 0.00025947273878039207 0.0002008160907678254 0.00041331044084226407
4054.645 2.033157703371274e-05 0.00011235722623105167 6.634440163162779e-05 7.27431181501643e-05 7.056633208737308e-05 0.00025793055696308835 0.00019991786021711326 0.0004121752706372208
4055.5451 2.0047557729185172e-05 0.00011147566805531345 6.576161289150347e-05 7.20724816895734e-05 7.016779939855169e-05 0.000257046350118037 0.00019939690842824185 0.000411525992638123
4056.4455 1.9788835370883335e-05 0.00011075865295578459 6.52737441625952e-05 7.14948287184017e-05 6.98668234906067e-05 0.00025707948664916027 0.00019934439867574504 0.00041135448853848306
4057.3457 1.959423143870083e-05 0.00011029828752832521 6.494625948277866e-05 7.109187303951335e-05 6.96978112714056e-05 0.00025697899864036966 0.000199246098281853 0.00041108297629547134
4058.246 1.9477413797123604e-05 0.00011010493317046404 6.479117348306026e-05 7.088453188079216e-05 6.967396427717584e-05 0.00025615379643792707 0.00019879801817485754 0.0004105385833596929
4059.1462 1.94250947168168e-05 0.00011010648459412632 6.476578965473496e-05 7.083117823894597e-05 6.977609375428651e-05 0.0002559294610207681 0.0001986580636073378 0.0004104708844514215
4060.0463 1.9401375923501935e-05 0.00011016751355315063 6.478444473758341e-05 7.084023028510134e-05 6.992419312369552e-05 0.00025714928889298 0.0001993514797858023 0.00041132579913949236
4060.9467 1.9361843018048394e-05 0.00011013650258970112 6.474917280312354e-05 7.080440216302572e-05 6.998084808919008e-05 0.000258805487609892 0.00020038210152156785 0.0004124420656192953
4061.8468 1.9275149126468943e-05 0.00010991145461191277 6.459330186843064e-05 7.065060857004775e-05 6.982337625856193e-05 0.00025924019188635196 0.0002007004095458255 0.0004125719307907421
4062.7472 1.914211108618989e-05 0.0001094930837505258 6.431759741758933e-05 7.038258962582538e-05 6.944916630155527e-05 0.00025715915159458966 0.0001995274071930208 0.00041088293177536195
4063.6474 1.9000327015369032e-05 0.00010899155517812552 6.399594109597196e-05 7.008879298924169e-05 6.901946245862737e-05 0.0002532830883686658 0.0001973092314269001 0.000408136081471108
4064.5475 1.8908280700792135e-05 0.00010857474643051043 6.374151356487106e-05 6.990354037612077e-05 6.878076749552521e-05 0.00025084814639083687 0.00019606050490735206 0.00040731361038372975
4065.4479 1.891725835322552e-05 0.00010838687845665624 6.365206840415762e-05 6.994171250362321e-05 6.891587959950745e-05 0.00025271477472142126 0.00019761051381867148 0.0004114108520386429
4066.348 1.9046188059188776e-05 0.00010848212076967746 6.376415441364865e-05 7.024208390629407e-05 6.944075817077586e-05 0.00025781754244646354 0.00020161482426411201 0.00042112403425951833
4067.2484 1.9272567823709623e-05 0.00010880462704919012 6.403859743566572e-05 7.074850741759043e-05 7.021351113609013e-05 0.0002634064334247899 0.00020675445863420824 0.00043560798649197954
4068.1485 1.9542108915506222e-05 0.00010921778566836974 6.437994729115551e-05 7.133321692582771e-05 7.101206529644397e-05 0.0002690809270331822 0.000212507959756476 0.0004528352298411437
4069.0487 1.979144354873646e-05 0.00010956079259993756 6.467611807355759e-05 7.18484637099801e-05 7.161185739925747e-05 0.00027485713486195986 0.00021789310644734598 0.0004676271767906372
4069.9491 1.9970920676303028e-05 0.0001097017651961577 6.483634293545567e-05 7.217739766357366e-05 7.184249232235443e-05 0.00027795754354658785 0.0002201667700067248 0.0004722417204382618
4070.8492 2.0058732375468163e-05 0.00010956834938236231 6.481354087814786e-05 7.226560810799502e-05 7.16483782637402e-05 0.00027494813698892775 0.000217064811019166 0.00046275629620133694
4071.7496 2.0060804692818477e-05 0.00010914578209386687 6.46032933925864e-05 7.212123080206712e-05 7.112460644743007e-05 0.00026646673879014867 0.00020980638740649796 0.00044393792559415453
4072.6497 1.999738270173658e-05 0.00010844929655148147 6.422333962586913e-05 7.178639305617885e-05 7.046560327138151e-05 0.0002580541481046212 0.00020274989884469857 0.00042603026586908606
4073.5499 1.9886552052348322e-05 0.00010749305038087537 6.368980121589484e-05 7.130146363172043e-05 6.982904057747951e-05 0.00025462935687057273 0.0001994213157101408 0.0004164442130558318
4074.4502 1.973693655818036e-05 0.0001062885562580931 6.301274640744917e-05 7.069064457139206e-05 6.922926737980627e-05 0.00025559561052269187 0.0001995444018355905 0.0004153977136181148
4075.3504 1.9555777418938485e-05 0.00010488141721067345 6.221859731415264e-05 6.998179472697537e-05 6.856674841838206e-05 0.0002568729956967088 0.00020057508851621582 0.00041867316094539253
4076.2508 1.936544578587516e-05 0.0001033999384133154 6.138269209897717e-05 6.924381568079742e-05 6.777417521322925e-05 0.0002558222161554423 0.0002005939004212807 0.0004217777028773543
4077.1509 1.9213167127741866e-05 0.00010207080685423028 6.064198699039896e-05 6.86067521236543e-05 6.694255671141503e-05 0.00025225340180173677 0.00019898358556266833 0.0004217060740403834
4078.051 1.916043849897498e-05 0.00010115994660247454 6.016019255015929e-05 6.823179111927022e-05 6.630205323849393e-05 0.000247784520618044 0.00019637841505066694 0.0004180645190447963
4078.9514 1.9255655659058474e-05 0.0001008634403670769 6.005954801251137e-05 6.82423919833988e-05 6.607223733993377e-05 0.0002452491850041376 0.00019433318423262922 0.00041302008734976766
4079.8516 1.9505719878492307e-05 0.00010120399838454074 6.035485913095692e-05 6.865448548995727e-05 6.630146106929493e-05 0.00024561032576044304 0.00019367135051887 0.0004089542834729741
4080.7519 1.986688383618366e-05 0.00010200125992496369 6.0934071880001506e-05 6.935449282288377e-05 6.681984563747501e-05 0.0002473209807378226 0.00019386956104547218 0.0004065193523208351
4081.6521 2.0261867704342993e-05 0.00010294061799742434 6.160124285029469e-05 7.014308941843027e-05 6.733481166834079e-05 0.00024861669682402996 0.00019409929222271913 0.00040511016657443076
4082.5522 2.0614875604891916e-05 0.00010370472528628116 6.215980044498145e-05 7.082259526929626e-05 6.759374676683599e-05 0.0002483911215420906 0.000193734141164973 0.0004037594893648692
4083.4526 2.088426757793474e-05 0.00010409686814843813 6.249056786256945e-05 7.127887937204448e-05 6.750563187010474e-05 0.00024639821834219203 0.0001925144007410228 0.0004018598499919374
4084.3527 2.1075018549490652e-05 0.00010409455089233984 6.258478472029169e-05 7.151439854869328e-05 6.715883575493001e-05 0.00024365858553652557 0.00019086003764525762 0.0003996406969689766
4085.2531 2.1227162421522895e-05 0.00010381672660997938 6.252194451512569e-05 7.162179402092189e-05 6.67430010499542e-05 0.00024129862835177687 0.00018940212930700754 0.0003976516652633249
4086.1532 2.1386852651602364e-05 0.00010343102707300837 6.240893986168109e-05 7.171551532603824e-05 6.643392677385978e-05 0.00023970724153950116 0.0001884554250429335 0.00039629034683897767
4087.0534 2.1578947942634723e-05 0.00010305607405128097 6.231751099633652e-05 7.18642626280776e-05 6.630301913279189e-05 0.000239087066047689 0.00018814957641893974 0.00039573080366710314
4087.9538 2.1793730215398618e-05 0.00010270709903154102 6.22504146228525e-05 7.205677340436119e-05 6.629262965593825e-05 0.00023947992032834708 0.00018837806161859042 0.00039570701681381073
4088.8539 2.1992811318517806e-05 0.00010230068541916201 6.214674836822793e-05 7.221278433512217e-05 6.625735165932355e-05 0.00023989459184405062 0.00018854639699286596 0.0003955148963955858
4089.7543 2.2128379454667942e-05 0.00010170247407014326 6.191542676180112e-05 7.222625021235741e-05 6.604391893890986e-05 0.0002389934060539197 0.0001879917348255235 0.00039449286402156364
4090.6544 2.2162572790023236e-05 0.0001007869661121328 6.147476945048396e-05 7.2012983864608e-05 6.556395153093028e-05 0.00023651309890368796 0.00018658882783124584 0.00039245201073731474
4091.5546 2.207846802517507e-05 9.947406334943323e-05 6.077626568672406e-05 7.153992166025919e-05 6.482039045937271e-05 0.00023315764108670968 0.00018461797497162916 0.0003894813285552321
4092.4549 2.1878458253445715e-05 9.773554323678167e-05 5.9807000744551175e-05 7.08275216018799e-05 6.388471060080476e-05 0.00022944404246508322 0.00018233862971664568 0.0003858347117254656
4093.3551 2.157545479432374e-05 9.557760385551813e-05 5.8576529324379395e-05 6.993372183537328e-05 6.285839310298609e-05 0.00022577330419991113 0.00018011712276862473 0.00038210672018014984
4094.2555 2.118345051609976e-05 9.301660872835072e-05 5.7100029621707714e-05 6.893237530566751e-05 6.186653251842091e-05 0.00022272596188119625 0.00017822330481121897 0.00037868268530761716
4095.1556 2.0713679522045207e-05 9.007036137604254e-05 5.5392020448553116e-05 6.789899507859448e-05 6.110866510305214e-05 0.00021941414510121427 0.00017612151690289435 0.000375183554273181
4096.0557 2.0174725741745156e-05 8.675673424028604e-05 5.346572999055399e-05 6.689926062426671e-05 6.092451387323836e-05 0.00021485852954411365 0.00017357540327086769 0.0003721799886269312
4096.9561 1.9575878272011885e-05 8.311050520879564e-05 5.1343191739973263e-05 6.59816838444128e-05 6.179677243071743e-05 0.0002116497365392605 0.00017284814422800104 0.0003755025597673916
4097.8565 1.8931146266135433e-05 7.92086281715378e-05 4.906988721843828e-05 6.517115113807583e-05 6.421459078536631e-05 0.00021675284037222533 0.00018011979054831782 0.00040219776548794953
4098.7566 1.8263658495426943e-05 7.519502887377384e-05 4.672934368423384e-05 6.44691427729669e-05 6.841333710040804e-05 0.0002415363181091787 0.00020682800235443554 0.00048670626112505864
4099.6568 1.7611379749665722e-05 7.130057637985099e-05 4.445597806442113e-05 6.386810697541334e-05 7.411632745412938e-05 0.00030015036619688836 0.00026772131029788906 0.0006745549074386181
4100.5569 1.7032489681785828e-05 6.785175358392744e-05 4.244212163254379e-05 6.337549788614797e-05 8.04245803474451e-05 0.00039798849270295124 0.00036849170258188615 0.0009838420623743465
4101.4571 1.660071579982805e-05 6.522905002580245e-05 4.091488291251941e-05 6.302758020538202e-05 8.598742885538975e-05 0.0005136278027061492 0.00048752093154104615 0.0013493035973197636
4102.3577 1.638925227027246e-05 6.378611696426534e-05 4.008768461698078e-05 6.28805876152397e-05 8.941697942504667e-05 0.0005984272098819412 0.0005748032724115175 0.00161758961043048
4103.2578 1.6445617391091938e-05 6.374404667423414e-05 4.00948320323725e-05 6.297855220782823e-05 8.979386012430769e-05 0.0006066011338774169 0.0005829288777924956 0.0016424892106383642
4104.158 1.6769209109076542e-05 6.510547279380692e-05 4.09373409511393e-05 6.331775712033683e-05 8.703461582380179e-05 0.0005329022060704504 0.0005067994264972736 0.0014088594418740694
4105.0581 1.730539591496866e-05 6.764203967712439e-05 4.247371779572466e-05 6.383323823649157e-05 8.190836226226146e-05 0.0004176499705720557 0.00038824920572489926 0.0010459681216777553
4105.9582 1.795985041979252e-05 7.095839674056496e-05 4.445912357983265e-05 6.441814561647837e-05 7.571072846990098e-05 0.00031308462580398983 0.00028052350144586484 0.0007162258865686543
4106.8589 1.8627701058848353e-05 7.461104243172933e-05 4.661937174491666e-05 6.496626495718578e-05 6.97570649458855e-05 0.0002468582057086524 0.00021150639154011107 0.0005037578410844364
4107.759 1.9222298291171298e-05 7.821783153575404e-05 4.872006491306477e-05 6.541286724628187e-05 6.497605538789982e-05 0.00021647818532945776 0.00017885077219677423 0.0004016114627563953
4108.6591 1.9698304560651364e-05 8.155026365008534e-05 5.0624284104946364e-05 6.575897480952182e-05 6.172661755516339e-05 0.00020670993275194265 0.00016740076896153676 0.0003644082329805462
4109.5593 2.0054222018642974e-05 8.453947477978818e-05 5.229684839877105e-05 6.606422494435421e-05 5.992111833989592e-05 0.00020525375295418345 0.00016470321585031403 0.00035463040751735237
4110.4594 2.032226024110315e-05 8.723867868141019e-05 5.378046946079021e-05 6.641943557276895e-05 5.9251386774827314e-05 0.00020629075825550882 0.00016470823837014563 0.00035358060685703445
4111.36 2.0549392701990415e-05 8.975843933562767e-05 5.5153916018320046e-05 6.690993280716549e-05 5.9383693811090046e-05 0.00020837024029788685 0.0001657838782833377 0.0003552339085875974
4112.2602 2.077619957784365e-05 9.219126686117191e-05 5.6483733218994723e-05 6.758107159197747e-05 6.004773494102883e-05 0.00021153532927877598 0.0001677711704610128 0.00035832859769937794
4113.1603 2.1022439590792163e-05 9.457198371510282e-05 5.779721165240881e-05 6.842026158513884e-05 6.103665176063426e-05 0.00021540115408095976 0.0001702255653109308 0.0003620052580082364
4114.0605 2.128120381362212e-05 9.68595937185847e-05 5.9070398765538455e-05 6.935637473592887e-05 6.217596540561703e-05 0.00021947827597189535 0.0001727564892527845 0.00036572028718276416
4114.9606 2.152378807962376e-05 9.89549314909269e-05 6.023935978468513e-05 7.027814705660056e-05 6.330343417023947e-05 0.00022337126350449393 0.000175139527873667 0.00036923240578192097
4115.8612 2.1712978732575117e-05 0.00010074451858744496 6.122874865939735e-05 7.106779268400085e-05 6.427702410370976e-05 0.00022669431117069454 0.0001772240523726073 0.0003724136031270369
4116.7614 2.1818645104936663e-05 0.00010214387816027905 6.198126163197665e-05 7.163536563582677e-05 6.499804441187525e-05 0.00022936569077486904 0.00017898945547428497 0.0003751749354462911
4117.6615 2.1831487939886837e-05 0.0001031400493368221 6.248576863770911e-05 7.194956931721892e-05 6.544349330522434e-05 0.0002311710040971979 0.00018023385810681346 0.0003771815607444986
4118.5616 2.1767358570292358e-05 0.00010379879409170838 6.278307633034435e-05 7.204514204888194e-05 6.567566412803219e-05 0.00023174910219644424 0.00018069377270494032 0.000378167083263118
4119.4618 2.166162386328167e-05 0.00010424430408468567 6.295296397331913e-05 7.200819910791312e-05 6.581733581809734e-05 0.00023176906107350983 0.00018080573496893966 0.0003787582111150072
4120.3624 2.155596130216824e-05 0.00010461666843994862 6.308631487038599e-05 7.194383198329382e-05 6.599487890217579e-05 0.00023283849384166127 0.000181529461923624 0.00038006951321040947
4121.2625 2.1484051794496145e-05 0.0001050257339257527 6.32548928594437e-05 7.194013626313484e-05 6.628395579602256e-05 0.00023519659940981864 0.00018300122791899587 0.0003822227766217135
